# mean, investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.02
118.09503,-34.28168,2.147843E-02,7.846119E-02
118.09636,-23.84955,2.196895E-02,7.886773E-02
118.09754,-13.23756,0.000000E+00,6.001178E-03
118.09960,-31.22399,2.188525E-02,7.884887E-02
118.10035,-27.80657,2.195751E-02,7.886574E-02
118.10036,-19.35294,1.952997E-02,6.701130E-02
118.10208,-13.41742,0.000000E+00,6.684542E-03
118.10434,-42.55544,0.000000E+00,0.000000E+00
118.10486,-24.02942,2.196833E-02,7.887221E-02
118.10668,-13.59729,0.000000E+00,7.426133E-03
118.10712,-19.53281,1.994548E-02,7.168010E-02
118.10803,-40.03734,0.000000E+00,0.000000E+00
118.10813,-34.46155,2.134789E-02,7.821947E-02
118.10815,-37.33938,1.461034E-02,5.412744E-02
118.11049,-27.98643,2.195629E-02,7.886861E-02
118.11126,-31.40385,2.188484E-02,7.884633E-02
118.11135,-13.77715,0.000000E+00,8.243990E-03
118.11263,-45.07354,0.000000E+00,0.000000E+00
118.11345,-24.20928,2.196766E-02,7.887746E-02
118.11396,-19.71267,2.042021E-02,7.563384E-02
118.11609,-13.95702,0.000000E+00,9.172934E-03
118.12073,-28.16630,2.195478E-02,7.887315E-02
118.12087,-19.89254,2.088720E-02,7.711587E-02
118.12089,-14.13688,0.000000E+00,1.017680E-02
118.12135,-34.64141,2.117147E-02,7.788749E-02
118.12201,-42.73531,0.000000E+00,0.000000E+00
118.12212,-24.38915,2.196701E-02,7.888311E-02
118.12284,-37.51924,1.378243E-02,5.263322E-02
118.12303,-31.58372,2.188498E-02,7.884736E-02
118.12421,-40.21721,0.000000E+00,0.000000E+00
118.12577,-14.31674,0.000000E+00,1.122350E-02
118.12786,-20.07240,2.120831E-02,7.776199E-02
118.13071,-14.49661,0.000000E+00,1.236617E-02
118.13087,-24.56901,2.196637E-02,7.888879E-02
118.13107,-28.34616,2.195292E-02,7.887885E-02
118.13196,-45.25341,0.000000E+00,0.000000E+00
118.13469,-34.82128,2.090487E-02,7.739944E-02
118.13490,-31.76358,2.188542E-02,7.885261E-02
118.13493,-20.25227,2.140654E-02,7.814660E-02
118.13572,-14.67647,0.000000E+00,1.361352E-02
118.13767,-37.69911,1.251376E-02,4.996074E-02
118.13971,-24.74887,2.196584E-02,7.889427E-02
118.13985,-42.91517,0.000000E+00,0.000000E+00
118.14054,-40.39707,0.000000E+00,0.000000E+00
118.14080,-14.85634,5.008368E-03,1.486973E-02
118.14150,-28.52603,2.195076E-02,7.888533E-02
118.14208,-20.43213,2.154142E-02,7.841267E-02
118.14595,-15.03620,5.510123E-03,1.622701E-02
118.14688,-31.94345,2.188588E-02,7.886045E-02
118.14814,-35.00114,2.048671E-02,7.650200E-02
118.14864,-24.92874,2.196537E-02,7.889940E-02
118.14930,-20.61199,2.164339E-02,7.860264E-02
118.15116,-15.21607,6.065668E-03,1.771666E-02
118.15147,-45.43327,0.000000E+00,0.000000E+00
118.15203,-28.70589,2.194831E-02,7.889193E-02
118.15263,-37.87897,1.076579E-02,4.416987E-02
118.15645,-15.39593,6.687784E-03,1.936328E-02
118.15660,-20.79186,2.172469E-02,7.873541E-02
118.15702,-40.57693,0.000000E+00,0.000000E+00
118.15766,-25.10860,2.196510E-02,7.890392E-02
118.15785,-43.09504,0.000000E+00,0.000000E+00
118.15896,-32.12331,2.188599E-02,7.887028E-02
118.16172,-35.18100,1.996622E-02,7.415577E-02
118.16181,-15.57579,7.356634E-03,2.112837E-02
118.16265,-28.88575,2.194562E-02,7.889818E-02
118.16397,-20.97172,2.178759E-02,7.882151E-02
118.16676,-25.28847,2.196499E-02,7.890744E-02
118.16723,-15.75566,8.095835E-03,2.327721E-02
118.16772,-38.05883,8.894677E-03,3.256629E-02
118.17115,-32.30318,2.188532E-02,7.888147E-02
118.17117,-45.61314,0.000000E+00,0.000000E+00
118.17143,-21.15159,2.183458E-02,7.886965E-02
118.17273,-15.93552,8.990242E-03,2.612547E-02
118.17337,-29.06562,2.194279E-02,7.890381E-02
118.17365,-40.75680,0.000000E+00,0.000000E+00
118.17541,-35.36087,1.949673E-02,6.999731E-02
118.17595,-25.46833,2.196498E-02,7.890969E-02
118.17602,-43.27490,0.000000E+00,0.000000E+00
118.17830,-16.11539,1.008178E-02,3.004112E-02
118.17897,-21.33145,2.186989E-02,7.889414E-02
118.18295,-38.23870,7.331962E-03,2.363671E-02
118.18346,-32.48304,2.188335E-02,7.889288E-02
118.18394,-16.29525,1.134544E-02,3.649719E-02
118.18420,-29.24548,2.193981E-02,7.890836E-02
118.18523,-25.64820,2.196511E-02,7.891059E-02
118.18658,-21.51132,2.189679E-02,7.890453E-02
118.18923,-35.54073,1.903243E-02,6.483098E-02
118.18965,-16.47512,1.280311E-02,4.552211E-02
118.19043,-40.93666,0.000000E+00,0.000000E+00
118.19105,-45.79300,0.000000E+00,0.000000E+00
118.19428,-21.69118,2.191741E-02,7.890668E-02
118.19436,-43.45476,0.000000E+00,0.000000E+00
118.19460,-25.82806,2.196533E-02,7.891004E-02
118.19512,-29.42535,2.193675E-02,7.891136E-02
118.19543,-16.65498,1.416812E-02,5.172750E-02
118.19587,-32.66290,2.187933E-02,7.890351E-02
118.19831,-38.41856,6.094494E-03,1.895204E-02
118.20129,-16.83484,1.512568E-02,5.424790E-02
118.20205,-21.87105,2.193321E-02,7.890413E-02
118.20317,-35.72060,1.847695E-02,6.107961E-02
118.20405,-26.00792,2.196573E-02,7.890799E-02
118.20613,-29.60521,2.193369E-02,7.891244E-02
118.20721,-17.01471,1.575891E-02,5.550083E-02
118.20736,-41.11653,0.000000E+00,0.000000E+00
118.20840,-32.84277,2.187229E-02,7.891209E-02
118.20991,-22.05091,2.194524E-02,7.889891E-02
118.21113,-45.97286,0.000000E+00,0.000000E+00
118.21287,-43.63463,0.000000E+00,0.000000E+00
118.21321,-17.19457,1.620818E-02,5.627761E-02
118.21360,-26.18779,2.196619E-02,7.890443E-02
118.21381,-38.59843,5.161828E-03,1.592279E-02
118.21724,-35.90046,1.795410E-02,5.953601E-02
118.21726,-29.78508,2.193062E-02,7.891163E-02
118.21784,-22.23077,2.195428E-02,7.889225E-02
118.21928,-17.37444,1.656040E-02,5.684515E-02
118.22033,-10.53959,0.000000E+00,0.000000E+00
118.22103,-33.02263,2.186125E-02,7.891663E-02
118.22324,-26.36765,2.196667E-02,7.889974E-02
118.22400,-10.71946,0.000000E+00,0.000000E+00
118.22444,-41.29639,0.000000E+00,0.000000E+00
118.22543,-17.55430,1.685088E-02,5.729583E-02
118.22586,-22.41064,2.196100E-02,7.888514E-02
118.22773,-10.89932,0.000000E+00,0.000000E+00
118.22848,-29.96494,2.192756E-02,7.890867E-02
118.22945,-38.77829,0.000000E+00,1.372766E-02
118.23143,-36.08033,1.754872E-02,5.880666E-02
118.23153,-11.07919,0.000000E+00,0.000000E+00
118.23155,-43.81449,0.000000E+00,0.000000E+00
118.23165,-17.73417,1.709621E-02,5.766774E-02
118.23297,-26.54752,2.196714E-02,7.889424E-02
118.23378,-33.20250,2.184451E-02,7.891440E-02
118.23396,-22.59050,2.196592E-02,7.887816E-02
118.23539,-11.25905,0.000000E+00,0.000000E+00
118.23794,-17.91403,1.730386E-02,5.798161E-02
118.23932,-11.43891,0.000000E+00,0.000000E+00
118.23980,-30.14480,2.192474E-02,7.890357E-02
118.24169,-41.47626,0.000000E+00,0.000000E+00
118.24215,-22.77037,2.196940E-02,7.887171E-02
118.24279,-26.72738,2.196751E-02,7.888795E-02
118.24332,-11.61878,0.000000E+00,0.000000E+00
118.24431,-18.09389,1.748306E-02,5.825379E-02
118.24523,-38.95816,0.000000E+00,1.179140E-02
118.24575,-36.26019,1.722513E-02,5.830115E-02
118.24665,-33.38236,2.181925E-02,7.890153E-02
118.24738,-11.79864,0.000000E+00,0.000000E+00
118.25041,-43.99436,0.000000E+00,0.000000E+00
118.25041,-22.95023,2.197176E-02,7.886635E-02
118.25075,-18.27376,1.764988E-02,5.851875E-02
118.25123,-30.32467,2.192213E-02,7.889701E-02
118.25151,-11.97851,0.000000E+00,0.000000E+00
118.25271,-26.90725,2.196775E-02,7.888140E-02
118.25571,-12.15837,0.000000E+00,0.000000E+00
118.25727,-18.45362,1.782421E-02,5.881113E-02
118.25876,-23.13010,2.197334E-02,7.886245E-02
118.25909,-41.65612,0.000000E+00,0.000000E+00
118.25963,-33.56223,2.178236E-02,7.887151E-02
118.25997,-12.33824,0.000000E+00,0.000000E+00
118.26019,-36.44006,1.692078E-02,5.783076E-02
118.26116,-39.13802,0.000000E+00,1.014342E-02
118.26271,-27.08711,2.196788E-02,7.887511E-02
118.26276,-30.50453,2.191982E-02,7.888948E-02
118.26386,-18.63349,1.803605E-02,5.917618E-02
118.26430,-12.51810,0.000000E+00,0.000000E+00
118.26720,-23.30996,2.197426E-02,7.886019E-02
118.26870,-12.69796,0.000000E+00,0.000000E+00
118.26944,-44.17422,0.000000E+00,0.000000E+00
118.27053,-18.81335,1.833554E-02,5.973928E-02
118.27272,-33.74209,2.173130E-02,7.881494E-02
118.27282,-27.26697,2.196788E-02,7.886957E-02
118.27317,-12.87783,0.000000E+00,5.291623E-03
118.27439,-30.68440,2.191790E-02,7.888127E-02
118.27477,-36.61992,1.658818E-02,5.730667E-02
118.27572,-23.48982,2.197473E-02,7.886019E-02
118.27665,-41.83598,0.000000E+00,0.000000E+00
118.27722,-39.31788,0.000000E+00,8.662902E-03
118.27727,-18.99322,1.876263E-02,6.090959E-02
118.27771,-13.05769,0.000000E+00,5.879930E-03
118.28231,-13.23756,0.000000E+00,6.549641E-03
118.28301,-27.44684,2.196774E-02,7.886554E-02
118.28409,-19.17308,1.924364E-02,6.381928E-02
118.28432,-23.66969,2.197480E-02,7.886229E-02
118.28593,-33.92195,2.166312E-02,7.872242E-02
118.28613,-30.86426,2.191643E-02,7.887330E-02
118.28699,-13.41742,0.000000E+00,7.294540E-03
118.28865,-44.35409,0.000000E+00,0.000000E+00
118.28947,-36.79978,1.619579E-02,5.668129E-02
118.29099,-19.35294,1.966138E-02,6.829399E-02
118.29173,-13.59729,0.000000E+00,8.113524E-03
118.29301,-23.84955,2.197462E-02,7.886582E-02
118.29330,-27.62670,2.196741E-02,7.886337E-02
118.29343,-39.49775,0.000000E+00,7.433476E-03
118.29437,-42.01585,0.000000E+00,0.000000E+00
118.29654,-13.77715,0.000000E+00,9.055205E-03
118.29797,-19.53281,2.009573E-02,7.325589E-02
118.29798,-31.04413,2.191531E-02,7.886623E-02
118.29926,-34.10182,2.157434E-02,7.858183E-02
118.30142,-13.95702,0.000000E+00,1.009074E-02
118.30179,-24.02942,2.197420E-02,7.887036E-02
118.30369,-27.80657,2.196686E-02,7.886356E-02
118.30431,-36.97965,1.574112E-02,5.595984E-02
118.30502,-19.71267,2.059731E-02,7.629981E-02
118.30637,-14.13688,0.000000E+00,1.116882E-02
118.30804,-44.53395,0.000000E+00,0.000000E+00
118.30979,-39.67761,0.000000E+00,6.399407E-03
118.30993,-31.22399,2.191449E-02,7.886114E-02
118.31065,-24.20928,2.197373E-02,7.887572E-02
118.31140,-14.31674,0.000000E+00,1.235070E-02
118.31215,-19.89254,2.102760E-02,7.738538E-02
118.31225,-42.19571,0.000000E+00,0.000000E+00
118.31271,-34.28168,2.146183E-02,7.838371E-02
118.31418,-27.98643,2.196609E-02,7.886652E-02
118.31649,-14.49661,0.000000E+00,1.364240E-02
118.31928,-37.15951,1.521028E-02,5.510699E-02
118.31936,-20.07240,2.130161E-02,7.791974E-02
118.31960,-24.38915,2.197330E-02,7.888146E-02
118.32165,-14.67647,0.000000E+00,1.494460E-02
118.32200,-31.40385,2.191403E-02,7.885872E-02
118.32476,-28.16630,2.196505E-02,7.887109E-02
118.32628,-34.46155,2.131695E-02,7.811379E-02
118.32630,-39.85748,0.000000E+00,5.523979E-03
118.32665,-20.25227,2.147212E-02,7.825758E-02
118.32688,-14.85634,5.509885E-03,1.635526E-02
118.32762,-44.71381,0.000000E+00,0.000000E+00
118.32864,-24.56901,2.197289E-02,7.888725E-02
118.33030,-42.37558,0.000000E+00,0.000000E+00
118.33219,-15.03620,6.074292E-03,1.790134E-02
118.33402,-20.43213,2.159227E-02,7.849453E-02
118.33417,-31.58372,2.191382E-02,7.885946E-02
118.33438,-37.33938,1.456654E-02,5.403851E-02
118.33544,-28.34616,2.196383E-02,7.887689E-02
118.33756,-15.21607,6.703330E-03,1.958887E-02
118.33777,-24.74887,2.197250E-02,7.889282E-02
118.33997,-34.64141,2.111648E-02,7.774200E-02
118.34146,-20.61199,2.168610E-02,7.866398E-02
118.34295,-40.03734,0.000000E+00,0.000000E+00
118.34301,-15.39593,7.371333E-03,2.140265E-02
118.34622,-28.52603,2.196237E-02,7.888352E-02
118.34645,-31.76358,2.191367E-02,7.886407E-02
118.34699,-24.92874,2.197224E-02,7.889798E-02
118.34738,-44.89368,0.000000E+00,0.000000E+00
118.34851,-42.55544,0.000000E+00,0.000000E+00
118.34853,-15.57579,8.102643E-03,2.359569E-02
118.34899,-20.79186,2.176011E-02,7.877945E-02
118.34962,-37.51924,1.371746E-02,5.248385E-02
118.35378,-34.82128,2.081049E-02,7.718118E-02
118.35412,-15.75566,8.971629E-03,2.653210E-02
118.35629,-25.10860,2.197204E-02,7.890253E-02
118.35660,-20.97172,2.181570E-02,7.884862E-02
118.35710,-28.70589,2.196061E-02,7.889032E-02
118.35884,-31.94345,2.191325E-02,7.887101E-02
118.35976,-40.21721,0.000000E+00,0.000000E+00
118.35978,-15.93552,1.000396E-02,3.068822E-02
118.36429,-21.15159,2.185710E-02,7.888508E-02
118.36499,-37.69911,1.240308E-02,4.960538E-02
118.36552,-16.11539,1.115302E-02,3.683502E-02
118.36569,-25.28847,2.197195E-02,7.890601E-02
118.36689,-42.73531,0.000000E+00,0.000000E+00
118.36732,-45.07354,0.000000E+00,0.000000E+00
118.36772,-35.00114,2.034546E-02,7.607605E-02
118.36807,-28.88575,2.195868E-02,7.889681E-02
118.37133,-16.29525,1.245672E-02,4.440183E-02
118.37134,-32.12331,2.191221E-02,7.887980E-02
118.37206,-21.33145,2.188812E-02,7.890236E-02
118.37517,-25.46833,2.197194E-02,7.890820E-02
118.37672,-40.39707,0.000000E+00,0.000000E+00
118.37721,-16.47512,1.376753E-02,5.045406E-02
118.37915,-29.06562,2.195661E-02,7.890275E-02
118.37991,-21.51132,2.191166E-02,7.890825E-02
118.38050,-37.87897,1.062739E-02,4.296776E-02
118.38178,-35.18100,1.980964E-02,7.282443E-02
118.38317,-16.65498,1.478370E-02,5.347064E-02
118.38395,-32.30318,2.191018E-02,7.888977E-02
118.38475,-25.64820,2.197204E-02,7.890901E-02
118.38544,-42.91517,0.000000E+00,0.000000E+00
118.38746,-45.25341,0.000000E+00,0.000000E+00
118.38785,-21.69118,2.192961E-02,7.890766E-02
118.38920,-16.83484,1.550231E-02,5.501009E-02
118.39034,-29.24548,2.195442E-02,7.890767E-02
118.39383,-40.57693,0.000000E+00,0.000000E+00
118.39442,-25.82806,2.197223E-02,7.890834E-02
118.39531,-17.01471,1.601146E-02,5.594141E-02
118.39586,-21.87105,2.194330E-02,7.890350E-02
118.39596,-35.36087,1.935858E-02,6.773628E-02
118.39615,-38.05883,8.772116E-03,3.124056E-02
118.39668,-32.48304,2.190656E-02,7.889976E-02
118.40149,-17.19457,1.640033E-02,5.658879E-02
118.40162,-29.42535,2.195220E-02,7.891111E-02
118.40328,-10.53959,0.000000E+00,0.000000E+00
118.40397,-22.05091,2.195361E-02,7.889739E-02
118.40417,-43.09504,0.000000E+00,0.000000E+00
118.40418,-26.00792,2.197248E-02,7.890616E-02
118.40706,-10.71946,0.000000E+00,0.000000E+00
118.40775,-17.37444,1.671819E-02,5.709371E-02
118.40778,-45.43327,0.000000E+00,0.000000E+00
118.40952,-32.66290,2.190058E-02,7.890879E-02
118.41027,-35.54073,1.890559E-02,6.329600E-02
118.41090,-10.89932,0.000000E+00,0.000000E+00
118.41110,-40.75680,0.000000E+00,0.000000E+00
118.41194,-38.23870,7.242294E-03,2.308225E-02
118.41215,-22.23077,2.196131E-02,7.889027E-02
118.41301,-29.60521,2.194994E-02,7.891265E-02
118.41404,-26.18779,2.197281E-02,7.890244E-02
118.41408,-17.55430,1.698491E-02,5.750407E-02
118.41481,-11.07919,0.000000E+00,0.000000E+00
118.41878,-11.25905,0.000000E+00,0.000000E+00
118.42042,-22.41064,2.196701E-02,7.888294E-02
118.42049,-17.73417,1.721217E-02,5.784753E-02
118.42248,-32.84277,2.189130E-02,7.891538E-02
118.42283,-11.43891,0.000000E+00,0.000000E+00
118.42306,-43.27490,0.000000E+00,0.000000E+00
118.42399,-26.36765,2.197315E-02,7.889763E-02
118.42450,-29.78508,2.194768E-02,7.891233E-02
118.42471,-35.72060,1.837144E-02,6.050574E-02
118.42694,-11.61878,0.000000E+00,0.000000E+00
118.42697,-17.91403,1.740551E-02,5.814020E-02
118.42788,-38.41856,6.024999E-03,1.866952E-02
118.42830,-45.61314,0.000000E+00,0.000000E+00
118.42852,-40.93666,0.000000E+00,0.000000E+00
118.42877,-22.59050,2.197111E-02,7.887590E-02
118.43113,-11.79864,0.000000E+00,0.000000E+00
118.43353,-18.09389,1.757601E-02,5.840321E-02
118.43403,-26.54752,2.197348E-02,7.889200E-02
118.43538,-11.97851,0.000000E+00,0.000000E+00
118.43555,-33.02263,2.187755E-02,7.891711E-02
118.43609,-29.96494,2.194550E-02,7.890993E-02
118.43721,-22.77037,2.197404E-02,7.886950E-02
118.43928,-35.90046,1.787930E-02,5.932929E-02
118.43970,-12.15837,0.000000E+00,0.000000E+00
118.44017,-18.27376,1.774003E-02,5.867020E-02
118.44213,-43.45476,0.000000E+00,0.000000E+00
118.44395,-38.59843,5.112001E-03,1.574631E-02
118.44409,-12.33824,0.000000E+00,0.000000E+00
118.44417,-26.72738,2.197372E-02,7.888561E-02
118.44574,-22.95023,2.197603E-02,7.886424E-02
118.44610,-41.11653,0.000000E+00,0.000000E+00
118.44688,-18.45362,1.791595E-02,5.897003E-02
118.44779,-30.14480,2.194343E-02,7.890545E-02
118.44855,-12.51810,0.000000E+00,0.000000E+00
118.44874,-33.20250,2.185743E-02,7.891059E-02
118.44901,-45.79300,0.000000E+00,0.000000E+00
118.45308,-12.69796,0.000000E+00,5.195781E-03
118.45367,-18.63349,1.813795E-02,5.935777E-02
118.45398,-36.08033,1.750120E-02,5.869938E-02
118.45435,-23.13010,2.197731E-02,7.886045E-02
118.45441,-26.90725,2.197387E-02,7.887900E-02
118.45768,-12.87783,0.000000E+00,5.766943E-03
118.45960,-30.32467,2.194153E-02,7.889948E-02
118.46017,-38.77829,0.000000E+00,1.358921E-02
118.46054,-18.81335,1.846029E-02,6.000511E-02
118.46138,-43.63463,0.000000E+00,0.000000E+00
118.46205,-33.38236,2.182797E-02,7.889075E-02
118.46235,-13.05769,0.000000E+00,6.417731E-03
118.46305,-23.30996,2.197812E-02,7.885828E-02
118.46385,-41.29639,0.000000E+00,0.000000E+00
118.46474,-27.08711,2.197395E-02,7.887268E-02
118.46709,-13.23756,0.000000E+00,7.155355E-03
118.46749,-18.99322,1.890389E-02,6.150676E-02
118.46881,-36.26019,1.719051E-02,5.822287E-02
118.46993,-45.97286,0.000000E+00,0.000000E+00
118.47152,-30.50453,2.193987E-02,7.889253E-02
118.47183,-23.48982,2.197856E-02,7.885834E-02
118.47190,-13.41742,0.000000E+00,7.961195E-03
118.47452,-19.17308,1.935715E-02,6.506053E-02
118.47516,-27.26697,2.197393E-02,7.886716E-02
118.47547,-33.56223,2.178564E-02,7.884906E-02
118.47654,-38.95816,0.000000E+00,1.167946E-02
118.47678,-13.59729,0.000000E+00,8.902828E-03
118.48071,-23.66969,2.197865E-02,7.886051E-02
118.48081,-43.81449,0.000000E+00,0.000000E+00
118.48163,-19.35294,1.976590E-02,6.969559E-02
118.48173,-13.77715,0.000000E+00,9.963415E-03
118.48175,-41.47626,0.000000E+00,0.000000E+00
118.48354,-30.68440,2.193848E-02,7.888483E-02
118.48377,-36.44006,1.688891E-02,5.775878E-02
118.48569,-27.44684,2.197384E-02,7.886321E-02
118.48676,-13.95702,0.000000E+00,1.106959E-02
118.48881,-19.53281,2.022804E-02,7.454451E-02
118.48902,-33.74209,2.172758E-02,7.877685E-02
118.48967,-23.84955,2.197858E-02,7.886405E-02
118.49186,-14.13688,0.000000E+00,1.229374E-02
118.49305,-39.13802,0.000000E+00,1.005609E-02
118.49567,-30.86426,2.193737E-02,7.887727E-02
118.49608,-19.71267,2.074602E-02,7.673060E-02
118.49631,-27.62670,2.197363E-02,7.886107E-02
118.49702,-14.31674,0.000000E+00,1.365082E-02
118.49872,-24.02942,2.197829E-02,7.886862E-02
118.49887,-36.61992,1.655222E-02,5.722882E-02
118.49982,-41.65612,0.000000E+00,0.000000E+00
118.50042,-43.99436,0.000000E+00,0.000000E+00
118.50227,-14.49661,0.000000E+00,1.504710E-02
118.50269,-33.92195,2.165200E-02,7.866560E-02
118.50343,-19.89254,2.113815E-02,7.758080E-02
118.50704,-27.80657,2.197330E-02,7.886131E-02
118.50758,-14.67647,5.536949E-03,1.660241E-02
118.50786,-24.20928,2.197796E-02,7.887400E-02
118.50791,-31.04413,2.193654E-02,7.887056E-02
118.50971,-39.31788,0.000000E+00,8.590769E-03
118.51086,-20.07240,2.137634E-02,7.804160E-02
118.51297,-14.85634,6.141332E-03,1.834778E-02
118.51410,-36.79978,1.615439E-02,5.659791E-02
118.51648,-34.10182,2.155420E-02,7.850260E-02
118.51709,-24.38915,2.197762E-02,7.887978E-02
118.51786,-27.98643,2.197286E-02,7.886427E-02
118.51805,-41.83598,0.000000E+00,0.000000E+00
118.51836,-20.25227,2.152743E-02,7.834579E-02
118.51843,-15.03620,6.816517E-03,2.023032E-02
118.52022,-44.17422,0.000000E+00,0.000000E+00
118.52027,-31.22399,2.193588E-02,7.886576E-02
118.52396,-15.21607,7.510975E-03,2.229276E-02
118.52596,-20.43213,2.163598E-02,7.855877E-02
118.52641,-24.56901,2.197737E-02,7.888560E-02
118.52652,-39.49775,0.000000E+00,7.381061E-03
118.52878,-28.16630,2.197228E-02,7.886884E-02
118.52946,-36.97965,1.569356E-02,5.586706E-02
118.52957,-15.39593,8.269638E-03,2.472751E-02
118.53039,-34.28168,2.142760E-02,7.827403E-02
118.53273,-31.40385,2.193537E-02,7.886347E-02
118.53363,-20.61199,2.172216E-02,7.870954E-02
118.53525,-15.57579,9.145842E-03,2.782531E-02
118.53582,-24.74887,2.197711E-02,7.889117E-02
118.53646,-42.01585,0.000000E+00,0.000000E+00
118.53981,-28.34616,2.197152E-02,7.887461E-02
118.54020,-44.35409,0.000000E+00,0.000000E+00
118.54101,-15.75566,1.014508E-02,3.211652E-02
118.54138,-20.79186,2.178926E-02,7.880980E-02
118.54349,-39.67761,0.000000E+00,6.358410E-03
118.54443,-34.46155,2.125618E-02,7.795608E-02
118.54497,-37.15951,1.515197E-02,5.499433E-02
118.54531,-31.58372,2.193487E-02,7.886408E-02
118.54533,-24.92874,2.197696E-02,7.889637E-02
118.54684,-15.93552,1.123796E-02,3.877007E-02
118.54922,-20.97172,2.183880E-02,7.886602E-02
118.55093,-28.52603,2.197053E-02,7.888126E-02
118.55274,-16.11539,1.244872E-02,4.590996E-02
118.55493,-25.10860,2.197685E-02,7.890089E-02
118.55503,-42.19571,0.000000E+00,0.000000E+00
118.55715,-21.15159,2.187553E-02,7.889441E-02
118.55799,-31.76358,2.193423E-02,7.886837E-02
118.55859,-34.64141,2.101063E-02,7.750192E-02
118.55872,-16.29525,1.364180E-02,5.045347E-02
118.56036,-44.53395,0.000000E+00,0.000000E+00
118.56061,-39.85748,0.000000E+00,5.494642E-03
118.56061,-37.33938,1.448771E-02,5.388025E-02
118.56216,-28.70589,2.196938E-02,7.888811E-02
118.56461,-25.28847,2.197671E-02,7.890436E-02
118.56478,-16.47512,1.459246E-02,5.311861E-02
118.56515,-21.33145,2.190295E-02,7.890673E-02
118.57080,-31.94345,2.193311E-02,7.887483E-02
118.57091,-16.65498,1.531118E-02,5.466179E-02
118.57288,-34.82128,2.064048E-02,7.679446E-02
118.57324,-21.51132,2.192369E-02,7.890963E-02
118.57350,-28.88575,2.196810E-02,7.889468E-02
118.57377,-42.37558,0.000000E+00,0.000000E+00
118.57440,-25.46833,2.197673E-02,7.890649E-02
118.57639,-37.51924,1.358487E-02,5.218926E-02
118.57712,-16.83484,1.584753E-02,5.566402E-02
118.57788,-40.03734,0.000000E+00,0.000000E+00
118.58072,-44.71381,0.000000E+00,0.000000E+00
118.58142,-21.69118,2.193941E-02,7.890729E-02
118.58341,-17.01471,1.626227E-02,5.637298E-02
118.58372,-32.12331,2.193114E-02,7.888305E-02
118.58427,-25.64820,2.197684E-02,7.890725E-02
118.58493,-29.06562,2.196664E-02,7.890076E-02
118.58623,-10.53959,0.000000E+00,0.000000E+00
118.58729,-35.00114,2.011295E-02,7.543566E-02
118.58968,-21.87105,2.195126E-02,7.890219E-02
118.58977,-17.19457,1.660166E-02,5.692240E-02
118.59011,-10.71946,0.000000E+00,0.000000E+00
118.59231,-37.69911,1.219132E-02,4.891399E-02
118.59268,-42.55544,0.000000E+00,0.000000E+00
118.59407,-10.89932,0.000000E+00,0.000000E+00
118.59425,-25.82806,2.197702E-02,7.890654E-02
118.59531,-40.21721,0.000000E+00,0.000000E+00
118.59621,-17.37444,1.688798E-02,5.737173E-02
118.59648,-29.24548,2.196504E-02,7.890583E-02
118.59675,-32.30318,2.192797E-02,7.889233E-02
118.59802,-22.05091,2.196015E-02,7.889559E-02
118.59809,-11.07919,0.000000E+00,0.000000E+00
118.60127,-44.89368,0.000000E+00,0.000000E+00
118.60184,-35.18100,1.955366E-02,7.165053E-02
118.60218,-11.25905,0.000000E+00,0.000000E+00
118.60273,-17.55430,1.713228E-02,5.774553E-02
118.60431,-26.00792,2.197719E-02,7.890427E-02
118.60634,-11.43891,0.000000E+00,0.000000E+00
118.60646,-22.23077,2.196672E-02,7.888827E-02
118.60812,-29.42535,2.196342E-02,7.890944E-02
118.60838,-37.87897,1.038013E-02,4.085986E-02
118.60932,-17.73417,1.734156E-02,5.806239E-02
118.60990,-32.48304,2.192293E-02,7.890144E-02
118.61057,-11.61878,0.000000E+00,0.000000E+00
118.61177,-42.73531,0.000000E+00,0.000000E+00
118.61289,-40.39707,0.000000E+00,0.000000E+00
118.61448,-26.18779,2.197739E-02,7.890050E-02
118.61487,-11.79864,0.000000E+00,0.000000E+00
118.61498,-22.41064,2.197152E-02,7.888090E-02
118.61600,-17.91403,1.752111E-02,5.833570E-02
118.61651,-35.36087,1.911863E-02,6.626087E-02
118.61925,-11.97851,0.000000E+00,0.000000E+00
118.61988,-29.60521,2.196179E-02,7.891120E-02
118.62201,-45.07354,0.000000E+00,0.000000E+00
118.62275,-18.09389,1.768412E-02,5.859267E-02
118.62317,-32.66290,2.191522E-02,7.890927E-02
118.62359,-22.59050,2.197497E-02,7.887390E-02
118.62369,-12.15837,0.000000E+00,0.000000E+00
118.62459,-38.05883,8.561498E-03,2.934929E-02
118.62474,-26.36765,2.197761E-02,7.889561E-02
118.62820,-12.33824,0.000000E+00,0.000000E+00
118.62958,-18.27376,1.784399E-02,5.885852E-02
118.63064,-40.57693,0.000000E+00,0.000000E+00
118.63104,-42.91517,0.000000E+00,0.000000E+00
118.63132,-35.54073,1.870682E-02,6.236453E-02
118.63174,-29.78508,2.196017E-02,7.891111E-02
118.63228,-22.77037,2.197740E-02,7.886759E-02
118.63279,-12.51810,0.000000E+00,5.113263E-03
118.63510,-26.54752,2.197785E-02,7.888993E-02
118.63650,-18.45362,1.801929E-02,5.916197E-02
118.63656,-32.84277,2.190384E-02,7.891407E-02
