#File_name	N0	b_value	Area
D_138.00_-38.50_0.50 85.73 1.07 9692
D_138.00_-39.00_0.50 57.24 1.00 9627
D_138.50_-10.00_0.50 588.90 0.99 12052
D_138.50_-10.50_0.50 448.16 0.99 12034
D_138.50_-13.50_0.50 149.64 0.99 11910
D_138.50_-14.00_0.50 149.64 0.99 11886
D_138.50_-23.00_0.50 19.17 0.99 11311
D_138.50_-23.50_0.50 16.71 0.99 11271
D_138.50_-25.50_0.50 62.76 0.99 11103
D_138.50_-26.00_0.50 60.95 0.99 11059
D_138.50_-26.50_0.50 27.74 0.99 11014
D_138.50_-27.00_0.50 27.30 0.99 10968
D_138.50_-27.50_0.50 27.16 0.99 10922
D_138.50_-28.00_0.50 64.28 0.99 10874
D_138.50_-28.50_0.50 449.73 1.23 10826
D_138.50_-29.00_0.50 322.61 1.23 10777
D_138.50_-29.50_0.50 447.10 1.23 10727
D_138.50_-30.00_0.50 999.44 1.23 10676
D_138.50_-30.50_0.50 2411.87 1.23 10625
D_138.50_-31.00_0.50 11924.69 1.23 10572
D_138.50_-31.50_0.50 13842.36 1.23 10519
D_138.50_-32.00_0.50 6281.31 1.23 10465
D_138.50_-32.50_0.50 3562.39 1.23 10411
D_138.50_-33.00_0.50 4159.97 1.23 10355
D_138.50_-33.50_0.50 4258.40 1.23 10299
D_138.50_-34.00_0.50 1719.39 1.23 10242
D_138.50_-34.50_0.50 1908.03 1.23 10184
D_138.50_-35.00_0.50 2207.19 1.23 10125
D_138.50_-35.50_0.50 2011.56 1.23 10065
D_138.50_-36.00_0.50 104.69 1.23 10005
D_138.50_-36.50_0.50 11.02 1.07 9944
D_138.50_-37.00_0.50 58.10 1.07 9882
D_138.50_-37.50_0.50 55.73 1.07 9820
D_138.50_-38.00_0.50 52.46 1.07 9756
D_138.50_-38.50_0.50 53.03 1.07 9692
D_139.00_-10.00_0.50 587.56 0.99 12052
D_139.00_-10.50_0.50 524.27 0.99 12034
D_139.00_-12.00_0.50 783.49 0.99 11976
D_139.00_-12.50_0.50 727.84 0.99 11955
D_139.00_-20.50_0.50 18.91 0.99 11498
D_139.00_-21.00_0.50 18.91 0.99 11463
D_139.00_-26.50_0.50 27.74 0.99 11014
D_139.00_-27.00_0.50 27.45 0.99 10968
D_139.00_-28.50_0.50 1056.64 1.23 10826
D_139.00_-29.00_0.50 1073.47 1.23 10777
D_139.00_-29.50_0.50 229.03 1.23 10727
D_139.00_-30.00_0.50 577.64 1.23 10676
D_139.00_-30.50_0.50 1553.57 1.23 10625
D_139.00_-31.00_0.50 5634.73 1.23 10572
D_139.00_-31.50_0.50 7752.19 1.23 10519
D_139.00_-32.00_0.50 5789.59 1.23 10465
D_139.00_-32.50_0.50 2249.77 1.23 10411
D_139.00_-33.00_0.50 2751.92 1.23 10355
D_139.00_-33.50_0.50 3353.69 1.23 10299
D_139.00_-34.00_0.50 2210.02 1.23 10242
D_139.00_-34.50_0.50 897.67 1.23 10184
D_139.00_-35.00_0.50 1189.46 1.23 10125
D_139.00_-35.50_0.50 917.63 1.23 10065
D_139.00_-36.00_0.50 12.47 1.07 10005
D_139.00_-37.00_0.50 62.00 1.07 9882
D_139.00_-37.50_0.50 154.08 1.07 9820
D_139.00_-38.00_0.50 130.34 1.07 9756
D_139.00_-38.50_0.50 71.52 1.07 9692
D_139.50_-12.00_0.50 1136.39 0.99 11976
D_139.50_-12.50_0.50 1066.53 0.99 11955
D_139.50_-15.00_0.50 94.85 0.99 11836
D_139.50_-15.50_0.50 79.68 0.99 11809
D_139.50_-20.50_0.50 24.63 0.99 11498
D_139.50_-21.00_0.50 24.63 0.99 11463
D_139.50_-24.50_0.50 59.02 0.99 11189
D_139.50_-25.00_0.50 73.43 0.99 11146
D_139.50_-28.00_0.50 15.36 0.99 10874
D_139.50_-28.50_0.50 119.43 0.99 10826
D_139.50_-29.00_0.50 930.49 1.23 10777
D_139.50_-29.50_0.50 144.51 1.23 10727
D_139.50_-30.00_0.50 289.92 1.23 10676
D_139.50_-30.50_0.50 1076.75 1.23 10625
D_139.50_-31.00_0.50 1400.79 1.23 10572
D_139.50_-31.50_0.50 2551.98 1.23 10519
D_139.50_-32.00_0.50 1984.30 1.23 10465
D_139.50_-32.50_0.50 750.08 1.23 10411
D_139.50_-33.00_0.50 611.22 1.23 10355
D_139.50_-33.50_0.50 659.73 1.23 10299
D_139.50_-34.00_0.50 942.81 1.23 10242
D_139.50_-34.50_0.50 737.50 1.23 10184
D_139.50_-35.00_0.50 290.92 1.23 10125
D_139.50_-35.50_0.50 115.73 1.23 10065
D_139.50_-36.00_0.50 44.64 1.07 10005
D_139.50_-36.50_0.50 89.30 1.07 9944
D_139.50_-37.00_0.50 124.68 1.07 9882
D_139.50_-37.50_0.50 201.06 1.07 9820
D_139.50_-38.00_0.50 159.32 1.07 9756
D_139.50_-38.50_0.50 37.06 1.07 9692
D_140.00_-15.00_0.50 94.85 0.99 11836
D_140.00_-15.50_0.50 112.69 0.99 11809
D_140.00_-24.50_0.50 61.78 0.99 11189
D_140.00_-25.00_0.50 55.85 0.99 11146
D_140.00_-25.50_0.50 31.57 0.99 11103
D_140.00_-26.00_0.50 45.63 0.99 11059
D_140.00_-26.50_0.50 40.72 0.99 11014
D_140.00_-27.00_0.50 15.94 0.99 10968
D_140.00_-28.00_0.50 28.53 0.99 10874
D_140.00_-28.50_0.50 27.87 0.99 10826
D_140.00_-29.00_0.50 28.50 1.00 10777
D_140.00_-29.50_0.50 27.21 1.00 10727
D_140.00_-30.00_0.50 36.67 1.00 10676
D_140.00_-30.50_0.50 55.57 1.00 10625
D_140.00_-31.00_0.50 23.13 1.00 10572
D_140.00_-31.50_0.50 83.48 1.00 10519
D_140.00_-32.00_0.50 79.16 1.00 10465
D_140.00_-32.50_0.50 24.09 1.00 10411
D_140.00_-33.00_0.50 26.24 1.00 10355
D_140.00_-33.50_0.50 17.66 1.00 10299
D_140.00_-34.00_0.50 14.20 1.00 10242
D_140.00_-34.50_0.50 6.96 1.00 10184
D_140.00_-35.00_0.50 21.84 1.00 10125
D_140.00_-35.50_0.50 35.42 1.07 10065
D_140.00_-36.00_0.50 56.45 1.07 10005
D_140.00_-36.50_0.50 114.64 1.07 9944
D_140.00_-37.00_0.50 91.02 1.07 9882
D_140.00_-37.50_0.50 166.18 1.07 9820
D_140.00_-38.00_0.50 237.65 1.07 9756
D_140.00_-38.50_0.50 74.25 1.07 9692
D_140.00_-39.00_0.50 33.32 1.07 9627
D_140.50_-15.50_0.50 68.70 0.99 11809
D_140.50_-19.00_0.50 30.94 0.99 11600
D_140.50_-19.50_0.50 30.94 0.99 11567
D_140.50_-20.00_0.50 24.63 0.99 11533
D_140.50_-20.50_0.50 24.63 0.99 11498
D_140.50_-25.50_0.50 31.57 0.99 11103
D_140.50_-26.00_0.50 50.42 0.99 11059
D_140.50_-26.50_0.50 42.72 0.99 11014
D_140.50_-27.00_0.50 22.55 0.99 10968
D_140.50_-27.50_0.50 106.24 1.07 10922
D_140.50_-28.00_0.50 123.23 1.07 10874
D_140.50_-28.50_0.50 37.57 1.07 10826
D_140.50_-29.00_0.50 25.96 1.07 10777
D_140.50_-29.50_0.50 23.11 1.07 10727
D_140.50_-32.00_0.50 42.21 1.07 10465
D_140.50_-32.50_0.50 80.58 1.07 10411
D_140.50_-33.00_0.50 49.44 1.07 10355
D_140.50_-35.00_0.50 14.10 1.07 10125
D_140.50_-35.50_0.50 27.77 1.07 10065
D_140.50_-36.00_0.50 37.52 1.07 10005
D_140.50_-36.50_0.50 58.26 1.07 9944
D_140.50_-37.00_0.50 69.19 1.07 9882
D_140.50_-37.50_0.50 133.40 1.07 9820
D_140.50_-38.00_0.50 259.23 1.07 9756
D_140.50_-38.50_0.50 155.35 1.07 9692
D_140.50_-39.00_0.50 37.69 1.07 9627
D_140.50_-41.00_0.50 25.30 1.00 9360
D_141.00_-19.00_0.50 27.57 0.99 11600
D_141.00_-19.50_0.50 27.57 0.99 11567
D_141.00_-20.00_0.50 24.63 0.99 11533
D_141.00_-20.50_0.50 24.63 0.99 11498
D_141.00_-22.00_0.50 24.63 0.99 11389
D_141.00_-22.50_0.50 24.63 0.99 11350
D_141.00_-26.50_0.50 23.83 1.07 11014
D_141.00_-27.00_0.50 23.83 1.07 10968
D_141.00_-27.50_0.50 122.03 1.07 10922
D_141.00_-28.00_0.50 118.34 1.07 10874
D_141.00_-29.50_0.50 43.05 1.07 10727
D_141.00_-30.00_0.50 41.81 1.07 10676
D_141.00_-31.50_0.50 63.14 1.07 10519
D_141.00_-32.00_0.50 118.70 1.07 10465
D_141.00_-32.50_0.50 108.09 1.07 10411
D_141.00_-33.00_0.50 50.83 1.07 10355
D_141.00_-35.50_0.50 15.95 1.07 10065
D_141.00_-36.00_0.50 212.94 1.07 10005
D_141.00_-36.50_0.50 253.74 1.07 9944
D_141.00_-37.00_0.50 190.83 1.07 9882
D_141.00_-37.50_0.50 67.25 1.07 9820
D_141.00_-38.00_0.50 115.12 1.07 9756
D_141.00_-38.50_0.50 123.72 1.07 9692
D_141.00_-39.00_0.50 32.99 1.07 9627
D_141.00_-41.00_0.50 22.41 1.00 9360
D_141.00_-41.50_0.50 22.41 1.00 9291
D_141.50_-19.50_0.50 38.26 0.99 11567
D_141.50_-20.00_0.50 90.79 0.99 11533
D_141.50_-20.50_0.50 52.67 0.99 11498
D_141.50_-22.00_0.50 24.63 0.99 11389
D_141.50_-22.50_0.50 24.63 0.99 11350
D_141.50_-24.50_0.50 77.80 1.07 11189
D_141.50_-25.00_0.50 99.53 1.07 11146
D_141.50_-26.00_0.50 120.73 1.07 11059
D_141.50_-26.50_0.50 76.56 1.07 11014
D_141.50_-27.50_0.50 33.53 1.07 10922
D_141.50_-28.00_0.50 71.43 1.07 10874
D_141.50_-28.50_0.50 70.25 1.07 10826
D_141.50_-29.00_0.50 33.22 1.07 10777
D_141.50_-29.50_0.50 74.53 1.07 10727
D_141.50_-30.00_0.50 190.07 1.07 10676
D_141.50_-30.50_0.50 165.56 1.07 10625
D_141.50_-31.00_0.50 80.45 1.07 10572
D_141.50_-31.50_0.50 118.94 1.07 10519
D_141.50_-32.00_0.50 113.68 1.07 10465
D_141.50_-32.50_0.50 47.55 1.07 10411
D_141.50_-34.00_0.50 28.35 1.07 10242
D_141.50_-34.50_0.50 26.11 1.07 10184
D_141.50_-35.00_0.50 11.02 1.07 10125
D_141.50_-35.50_0.50 11.02 1.07 10065
D_141.50_-36.00_0.50 185.38 1.07 10005
D_141.50_-36.50_0.50 204.49 1.07 9944
D_141.50_-37.00_0.50 149.72 1.07 9882
D_141.50_-37.50_0.50 67.31 1.07 9820
D_141.50_-38.00_0.50 67.31 1.07 9756
D_141.50_-38.50_0.50 42.22 1.07 9692
D_141.50_-40.50_0.50 20.84 1.00 9428
D_141.50_-41.00_0.50 20.67 1.00 9360
D_142.00_-19.50_0.50 34.46 0.99 11567
D_142.00_-20.00_0.50 83.62 0.99 11533
D_142.00_-20.50_0.50 48.51 0.99 11498
D_142.00_-24.50_0.50 88.00 1.07 11189
D_142.00_-25.00_0.50 101.41 1.07 11146
D_142.00_-26.00_0.50 120.73 1.07 11059
D_142.00_-26.50_0.50 96.14 1.07 11014
D_142.00_-28.00_0.50 48.07 1.07 10874
D_142.00_-28.50_0.50 71.43 1.07 10826
D_142.00_-29.00_0.50 33.22 1.07 10777
D_142.00_-29.50_0.50 322.21 1.07 10727
D_142.00_-30.00_0.50 465.72 1.07 10676
D_142.00_-30.50_0.50 241.89 1.07 10625
D_142.00_-31.00_0.50 151.61 1.07 10572
D_142.00_-31.50_0.50 96.33 1.07 10519
D_142.00_-32.00_0.50 44.12 1.07 10465
D_142.00_-32.50_0.50 23.11 1.07 10411
D_142.00_-34.00_0.50 33.40 1.07 10242
D_142.00_-34.50_0.50 30.54 1.07 10184
D_142.00_-35.00_0.50 23.03 1.07 10125
D_142.00_-35.50_0.50 28.26 1.07 10065
D_142.00_-36.00_0.50 133.01 1.07 10005
D_142.00_-36.50_0.50 160.92 1.07 9944
D_142.00_-37.00_0.50 182.21 1.07 9882
D_142.00_-37.50_0.50 89.05 1.07 9820
D_142.00_-38.00_0.50 85.55 1.07 9756
D_142.00_-38.50_0.50 68.97 1.07 9692
D_142.00_-39.00_0.50 77.51 1.07 9627
D_142.00_-39.50_0.50 46.92 1.07 9562
D_142.00_-40.00_0.50 19.21 1.00 9495
D_142.00_-40.50_0.50 35.64 1.00 9428
D_142.00_-41.00_0.50 19.74 1.00 9360
D_142.50_-24.50_0.50 100.33 1.07 11189
D_142.50_-25.00_0.50 144.04 1.07 11146
D_142.50_-28.00_0.50 37.57 1.07 10874
D_142.50_-28.50_0.50 78.86 1.07 10826
D_142.50_-29.00_0.50 47.27 1.07 10777
D_142.50_-29.50_0.50 312.65 1.07 10727
D_142.50_-30.00_0.50 321.97 1.07 10676
D_142.50_-30.50_0.50 131.16 1.07 10625
D_142.50_-31.00_0.50 113.25 1.07 10572
D_142.50_-31.50_0.50 41.81 1.07 10519
D_142.50_-35.50_0.50 27.96 1.07 10065
D_142.50_-36.00_0.50 61.70 1.07 10005
D_142.50_-36.50_0.50 65.28 1.07 9944
D_142.50_-37.00_0.50 61.09 1.07 9882
D_142.50_-37.50_0.50 71.06 1.07 9820
D_142.50_-38.00_0.50 170.70 1.07 9756
D_142.50_-38.50_0.50 175.06 1.07 9692
D_142.50_-39.00_0.50 353.44 1.28 9627
D_142.50_-39.50_0.50 184.97 1.28 9562
D_142.50_-40.00_0.50 132.46 1.28 9495
D_142.50_-40.50_0.50 159.78 1.28 9428
D_143.00_-11.50_0.50 1056.57 0.99 11996
D_143.00_-12.00_0.50 839.49 0.99 11976
D_143.00_-17.50_0.50 85.76 0.99 11695
D_143.00_-18.00_0.50 112.10 0.99 11664
D_143.00_-18.50_0.50 30.28 0.99 11633
D_143.00_-24.50_0.50 95.47 1.07 11189
D_143.00_-25.00_0.50 160.70 1.07 11146
D_143.00_-28.00_0.50 37.57 1.07 10874
D_143.00_-28.50_0.50 105.35 1.07 10826
D_143.00_-29.00_0.50 78.86 1.07 10777
D_143.00_-30.50_0.50 39.32 1.07 10625
D_143.00_-31.00_0.50 48.59 1.07 10572
D_143.00_-31.50_0.50 23.11 1.07 10519
D_143.00_-35.50_0.50 113.82 1.07 10065
D_143.00_-36.00_0.50 204.25 1.07 10005
D_143.00_-36.50_0.50 165.12 1.07 9944
D_143.00_-37.00_0.50 85.17 1.07 9882
D_143.00_-37.50_0.50 24.63 1.07 9820
D_143.00_-38.00_0.50 811.53 1.28 9756
D_143.00_-38.50_0.50 871.79 1.28 9692
D_143.00_-39.00_0.50 287.62 1.28 9627
D_143.00_-39.50_0.50 209.07 1.28 9562
D_143.00_-40.50_0.50 161.41 1.28 9428
D_143.00_-41.00_0.50 191.10 1.28 9360
D_143.50_-11.50_0.50 1056.57 0.99 11996
D_143.50_-12.00_0.50 627.04 0.99 11976
D_143.50_-12.50_0.50 395.64 0.99 11955
D_143.50_-14.50_0.50 85.76 0.99 11861
D_143.50_-15.00_0.50 96.12 0.99 11836
D_143.50_-15.50_0.50 76.53 0.99 11809
D_143.50_-16.00_0.50 27.44 0.99 11782
D_143.50_-16.50_0.50 86.22 0.99 11754
D_143.50_-17.00_0.50 68.63 0.99 11725
D_143.50_-17.50_0.50 99.24 0.99 11695
D_143.50_-18.00_0.50 258.32 0.99 11664
D_143.50_-18.50_0.50 315.83 1.07 11633
D_143.50_-22.50_0.50 20.88 1.07 11350
D_143.50_-23.00_0.50 20.88 1.07 11311
D_143.50_-28.50_0.50 100.08 1.07 10826
D_143.50_-29.00_0.50 96.11 1.07 10777
D_143.50_-30.00_0.50 216.85 1.07 10676
D_143.50_-30.50_0.50 208.16 1.07 10625
D_143.50_-34.00_0.50 48.87 1.07 10242
D_143.50_-34.50_0.50 40.61 1.07 10184
D_143.50_-35.00_0.50 73.33 1.07 10125
D_143.50_-35.50_0.50 188.48 1.07 10065
D_143.50_-36.00_0.50 272.69 1.07 10005
D_143.50_-36.50_0.50 312.28 1.07 9944
D_143.50_-37.00_0.50 1357.70 1.28 9882
D_143.50_-37.50_0.50 241.92 1.28 9820
D_143.50_-38.00_0.50 209.94 1.28 9756
D_143.50_-38.50_0.50 979.06 1.28 9692
D_143.50_-39.00_0.50 1116.79 1.28 9627
D_143.50_-39.50_0.50 252.31 1.28 9562
D_143.50_-40.00_0.50 66.64 1.28 9495
D_143.50_-40.50_0.50 798.36 1.28 9428
D_143.50_-41.00_0.50 828.37 1.28 9360
D_143.50_-41.50_0.50 275.23 1.28 9291
D_143.50_-42.00_0.50 35.53 1.00 9222
D_143.50_-42.50_0.50 77.10 1.00 9152
D_143.50_-43.00_0.50 82.72 1.00 9081
D_144.00_-12.00_0.50 450.39 0.99 11976
D_144.00_-12.50_0.50 367.54 0.99 11955
D_144.00_-14.50_0.50 85.76 0.99 11861
D_144.00_-15.00_0.50 96.12 0.99 11836
D_144.00_-15.50_0.50 100.35 0.99 11809
D_144.00_-16.00_0.50 46.38 0.99 11782
D_144.00_-16.50_0.50 77.23 0.99 11754
D_144.00_-17.00_0.50 213.29 1.07 11725
D_144.00_-17.50_0.50 97.49 1.07 11695
D_144.00_-18.00_0.50 315.83 1.07 11664
D_144.00_-18.50_0.50 302.98 1.07 11633
D_144.00_-22.50_0.50 20.88 1.07 11350
D_144.00_-23.00_0.50 20.88 1.07 11311
D_144.00_-27.50_0.50 46.50 1.07 10922
D_144.00_-28.00_0.50 40.51 1.07 10874
D_144.00_-28.50_0.50 77.17 1.07 10826
D_144.00_-29.00_0.50 194.29 1.07 10777
D_144.00_-29.50_0.50 136.08 1.07 10727
D_144.00_-30.00_0.50 225.72 1.07 10676
D_144.00_-30.50_0.50 203.60 1.07 10625
D_144.00_-32.00_0.50 65.18 1.07 10465
D_144.00_-32.50_0.50 59.06 1.07 10411
D_144.00_-34.00_0.50 44.01 1.07 10242
D_144.00_-34.50_0.50 36.74 1.07 10184
D_144.00_-35.00_0.50 115.79 1.07 10125
D_144.00_-35.50_0.50 251.98 1.07 10065
D_144.00_-36.00_0.50 337.76 1.07 10005
D_144.00_-36.50_0.50 400.16 1.07 9944
D_144.00_-37.00_0.50 2220.95 1.28 9882
D_144.00_-37.50_0.50 1714.92 1.28 9820
D_144.00_-38.00_0.50 988.57 1.28 9756
D_144.00_-38.50_0.50 4335.04 1.28 9692
D_144.00_-39.00_0.50 5076.00 1.28 9627
D_144.00_-39.50_0.50 1573.16 1.28 9562
D_144.00_-40.00_0.50 1642.53 1.28 9495
D_144.00_-40.50_0.50 939.10 1.28 9428
D_144.00_-41.00_0.50 1090.15 1.28 9360
D_144.00_-41.50_0.50 544.95 1.28 9291
D_144.00_-42.00_0.50 475.19 1.28 9222
D_144.00_-42.50_0.50 1065.32 1.28 9152
D_144.00_-43.00_0.50 82.26 1.00 9081
D_144.50_-14.50_0.50 76.53 0.99 11861
D_144.50_-15.00_0.50 85.76 0.99 11836
D_144.50_-15.50_0.50 333.94 1.07 11809
D_144.50_-16.00_0.50 209.43 1.07 11782
D_144.50_-16.50_0.50 121.57 1.07 11754
D_144.50_-17.00_0.50 209.50 1.07 11725
D_144.50_-17.50_0.50 114.36 1.07 11695
D_144.50_-18.00_0.50 284.52 1.07 11664
D_144.50_-18.50_0.50 284.52 1.07 11633
D_144.50_-20.50_0.50 30.22 1.07 11498
D_144.50_-21.00_0.50 30.22 1.07 11463
D_144.50_-27.50_0.50 40.51 1.07 10922
D_144.50_-28.00_0.50 40.51 1.07 10874
D_144.50_-28.50_0.50 35.81 1.07 10826
D_144.50_-29.00_0.50 137.05 1.07 10777
D_144.50_-29.50_0.50 142.07 1.07 10727
D_144.50_-30.00_0.50 30.85 1.07 10676
D_144.50_-31.00_0.50 39.50 1.07 10572
D_144.50_-31.50_0.50 101.07 1.07 10519
D_144.50_-32.00_0.50 160.27 1.07 10465
D_144.50_-32.50_0.50 86.72 1.07 10411
D_144.50_-33.00_0.50 31.19 1.07 10355
D_144.50_-33.50_0.50 30.47 1.07 10299
D_144.50_-34.00_0.50 30.34 1.07 10242
D_144.50_-34.50_0.50 181.24 1.07 10184
D_144.50_-35.00_0.50 261.54 1.07 10125
D_144.50_-35.50_0.50 485.81 1.07 10065
D_144.50_-36.00_0.50 436.76 1.07 10005
D_144.50_-36.50_0.50 2004.46 1.28 9944
D_144.50_-37.00_0.50 1893.96 1.28 9882
D_144.50_-37.50_0.50 1846.75 1.28 9820
D_144.50_-38.00_0.50 1649.93 1.28 9756
D_144.50_-38.50_0.50 5151.35 1.28 9692
D_144.50_-39.00_0.50 6518.03 1.28 9627
D_144.50_-39.50_0.50 4184.45 1.28 9562
D_144.50_-40.00_0.50 2371.00 1.28 9495
D_144.50_-40.50_0.50 1124.24 1.28 9428
D_144.50_-41.00_0.50 1617.56 1.28 9360
D_144.50_-41.50_0.50 1700.67 1.28 9291
D_144.50_-42.00_0.50 892.49 1.28 9222
D_144.50_-42.50_0.50 221.92 1.28 9152
D_144.50_-43.00_0.50 82.98 1.28 9081
D_144.50_-43.50_0.50 13.21 1.00 9009
D_145.00_-15.00_0.50 114.42 1.07 11836
D_145.00_-15.50_0.50 140.85 1.07 11809
D_145.00_-16.00_0.50 124.63 1.07 11782
D_145.00_-16.50_0.50 71.58 1.07 11754
D_145.00_-17.00_0.50 113.63 1.07 11725
D_145.00_-17.50_0.50 52.01 1.07 11695
D_145.00_-18.00_0.50 20.88 1.07 11664
D_145.00_-18.50_0.50 20.88 1.07 11633
D_145.00_-19.00_0.50 20.88 1.07 11600
D_145.00_-20.50_0.50 30.22 1.07 11498
D_145.00_-21.00_0.50 30.22 1.07 11463
D_145.00_-31.00_0.50 38.15 1.07 10572
D_145.00_-31.50_0.50 88.87 1.07 10519
D_145.00_-32.00_0.50 97.26 1.07 10465
D_145.00_-32.50_0.50 38.12 1.07 10411
D_145.00_-33.00_0.50 53.36 1.07 10355
D_145.00_-33.50_0.50 53.09 1.07 10299
D_145.00_-34.00_0.50 30.22 1.07 10242
D_145.00_-34.50_0.50 185.70 1.07 10184
D_145.00_-35.00_0.50 239.23 1.07 10125
D_145.00_-35.50_0.50 347.16 1.07 10065
D_145.00_-36.00_0.50 1568.80 1.28 10005
D_145.00_-36.50_0.50 1519.08 1.28 9944
D_145.00_-37.00_0.50 762.91 1.28 9882
D_145.00_-37.50_0.50 850.58 1.28 9820
D_145.00_-38.00_0.50 2239.05 1.28 9756
D_145.00_-38.50_0.50 3297.30 1.28 9692
D_145.00_-39.00_0.50 3600.10 1.28 9627
D_145.00_-39.50_0.50 4249.69 1.28 9562
D_145.00_-40.00_0.50 2300.54 1.28 9495
D_145.00_-40.50_0.50 1035.29 1.28 9428
D_145.00_-41.00_0.50 1473.42 1.28 9360
D_145.00_-41.50_0.50 1865.62 1.28 9291
D_145.00_-42.00_0.50 1325.38 1.28 9222
D_145.00_-42.50_0.50 884.10 1.28 9152
D_145.00_-43.00_0.50 352.05 1.28 9081
D_145.00_-43.50_0.50 219.28 1.28 9009
D_145.00_-44.00_0.50 23.52 1.00 8937
D_145.00_-44.50_0.50 74.30 1.00 8864
D_145.50_-15.00_0.50 114.03 1.07 11836
D_145.50_-15.50_0.50 120.88 1.07 11809
D_145.50_-16.00_0.50 30.22 1.07 11782
D_145.50_-16.50_0.50 34.71 1.07 11754
D_145.50_-17.00_0.50 65.55 1.07 11725
D_145.50_-17.50_0.50 53.87 1.07 11695
D_145.50_-18.00_0.50 59.52 1.07 11664
D_145.50_-18.50_0.50 57.53 1.07 11633
D_145.50_-19.00_0.50 57.53 1.07 11600
D_145.50_-20.00_0.50 23.62 1.07 11533
D_145.50_-20.50_0.50 23.62 1.07 11498
D_145.50_-30.50_0.50 52.92 1.07 10625
D_145.50_-31.00_0.50 49.59 1.07 10572
D_145.50_-31.50_0.50 33.57 1.07 10519
D_145.50_-32.00_0.50 25.29 1.07 10465
D_145.50_-33.00_0.50 29.42 1.07 10355
D_145.50_-33.50_0.50 29.35 1.07 10299
D_145.50_-34.00_0.50 38.87 1.07 10242
D_145.50_-34.50_0.50 281.48 1.07 10184
D_145.50_-35.00_0.50 342.80 1.07 10125
D_145.50_-35.50_0.50 2113.26 1.28 10065
D_145.50_-36.00_0.50 1731.82 1.28 10005
D_145.50_-36.50_0.50 2007.82 1.28 9944
D_145.50_-37.00_0.50 1430.17 1.28 9882
D_145.50_-37.50_0.50 1231.92 1.28 9820
D_145.50_-38.00_0.50 3750.82 1.28 9756
D_145.50_-38.50_0.50 4990.45 1.28 9692
D_145.50_-39.00_0.50 2384.48 1.28 9627
D_145.50_-39.50_0.50 1930.55 1.28 9562
D_145.50_-40.00_0.50 606.78 1.28 9495
D_145.50_-40.50_0.50 507.81 1.28 9428
D_145.50_-41.00_0.50 609.56 1.28 9360
D_145.50_-41.50_0.50 1099.01 1.28 9291
D_145.50_-42.00_0.50 1318.03 1.28 9222
D_145.50_-42.50_0.50 1443.13 1.28 9152
D_145.50_-43.00_0.50 1205.35 1.28 9081
D_145.50_-43.50_0.50 864.62 1.28 9009
D_145.50_-44.00_0.50 235.63 1.28 8937
D_145.50_-44.50_0.50 74.30 1.00 8864
D_146.00_-15.50_0.50 53.44 1.07 11809
D_146.00_-16.00_0.50 30.22 1.07 11782
D_146.00_-16.50_0.50 169.27 1.07 11754
D_146.00_-17.00_0.50 487.26 1.07 11725
D_146.00_-17.50_0.50 392.31 1.07 11695
D_146.00_-18.00_0.50 104.85 1.07 11664
D_146.00_-18.50_0.50 93.79 1.07 11633
D_146.00_-19.00_0.50 93.79 1.07 11600
D_146.00_-19.50_0.50 30.22 1.07 11567
D_146.00_-20.00_0.50 23.62 1.07 11533
D_146.00_-20.50_0.50 47.24 1.07 11498
D_146.00_-21.00_0.50 29.76 1.07 11463
D_146.00_-21.50_0.50 18.46 1.07 11426
D_146.00_-26.50_0.50 55.15 1.07 11014
D_146.00_-27.00_0.50 53.46 1.07 10968
D_146.00_-30.50_0.50 43.88 1.07 10625
D_146.00_-31.00_0.50 42.19 1.07 10572
D_146.00_-31.50_0.50 30.90 1.07 10519
D_146.00_-32.00_0.50 72.32 1.07 10465
D_146.00_-32.50_0.50 38.45 1.07 10411
D_146.00_-34.00_0.50 34.61 1.07 10242
D_146.00_-34.50_0.50 105.23 1.07 10184
D_146.00_-35.00_0.50 887.98 1.28 10125
D_146.00_-35.50_0.50 806.08 1.28 10065
D_146.00_-36.00_0.50 1690.42 1.28 10005
D_146.00_-36.50_0.50 2268.39 1.28 9944
D_146.00_-37.00_0.50 2056.03 1.28 9882
D_146.00_-37.50_0.50 2169.79 1.28 9820
D_146.00_-38.00_0.50 6780.94 1.28 9756
D_146.00_-38.50_0.50 8505.80 1.28 9692
D_146.00_-39.00_0.50 3670.85 1.28 9627
D_146.00_-39.50_0.50 630.14 1.28 9562
D_146.00_-40.00_0.50 72.53 1.28 9495
D_146.00_-40.50_0.50 481.06 1.28 9428
D_146.00_-41.00_0.50 587.31 1.28 9360
D_146.00_-41.50_0.50 943.97 1.28 9291
D_146.00_-42.00_0.50 1878.41 1.28 9222
D_146.00_-42.50_0.50 1724.44 1.28 9152
D_146.00_-43.00_0.50 1672.30 1.28 9081
D_146.00_-43.50_0.50 1169.06 1.28 9009
D_146.00_-44.00_0.50 314.53 1.28 8937
D_146.50_-16.50_0.50 198.50 1.07 11754
D_146.50_-17.00_0.50 493.08 1.07 11725
D_146.50_-17.50_0.50 371.70 1.07 11695
D_146.50_-18.00_0.50 87.06 1.07 11664
D_146.50_-18.50_0.50 102.23 1.07 11633
D_146.50_-19.00_0.50 102.23 1.07 11600
D_146.50_-19.50_0.50 30.22 1.07 11567
D_146.50_-20.00_0.50 104.01 1.07 11533
