eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency,flag,mx_origML,mx_origType,mx_revML,pref_mw
198407151120,1984,7,15,11,20,17,113.25,-18.61,10.0,3.4,ML,MGO,0,3.4,ML,2.75,3.03
198407152302,1984,7,15,23,02,5,149.7,-33.89,21.0,2.8,ML,CAN,0,2.8,ML,2.79,3.06
198407161807,1984,7,16,18,07,51,118.22,-33.58,10.0,2.5,ML,MGO,0,2.5,ML,2.49,2.85
198407171418,1984,7,17,14,18,0,151.233,-30.508,1.0,2.9,ML,GSQ,0,2.9,ML,2.82,3.08
198407192225,1984,7,19,22,25,32,149.19,-34.82,0.0,3.1,ML,CAN,0,3.1,ML,3.07,3.26
198407202118,1984,7,20,21,18,16,149.33,-34.6,0.0,2.6,ML,CAN,0,2.6,ML,2.57,2.91
198407202156,1984,7,20,21,56,22,151.34,-32.59,0.0,3.4,ML,BMR,0,3.4,ML,3.37,3.49
198407251156,1984,7,25,11,56,25,129.7,-21.0,,3.0,ML,BMR,0,3.0,ML,2.35,2.76
198407260339,1984,7,26,03,39,1,138.546,-31.929,19.6,2.6,ML,ADE,0,2.6,ML,2.6,2.93
198407260840,1984,7,26,08,40,32,149.19,-34.83,15.0,3.4,ML,CAN,0,3.4,ML,3.38,3.5
198407280518,1984,7,28,05,18,33,148.9,-35.1,10.0,3.4,ML,CAN,0,3.4,ML,3.38,3.5
198407281225,1984,7,28,12,25,14,150.31,-34.07,20.0,2.5,ML,CAN,0,2.5,ML,2.49,2.85
198407291806,1984,7,29,18,06,38,144.232,-36.023,9.33,3.0,ML,MEL,0,3.0,ML,2.91,3.15
198407311645,1984,7,31,16,45,42,107.257,-26.86,37.0,4.5,ML,ISC,0,4.5,ML,4.5,4.4
198407312027,1984,7,31,20,27,38,144.266,-36.019,7.18,2.6,ML,MEL,1,2.6,ML,2.51,2.86
198408061732,1984,8,6,17,32,6,123.7,-36.7,37.0,4.4,ML,MGO,0,4.4,ML,3.54,3.62
198408072051,1984,8,7,20,51,12,127.32,-15.55,0.0,3.5,ML,BMR,0,3.5,ML,3.46,3.55
198408072136,1984,8,7,21,36,21,130.3,-23.3,0.0,3.0,ML,BMR,1,3.0,ML,2.48,2.84
198408072325,1984,8,7,23,25,34,130.1,-23.15,,3.5,ML,BMR,1,3.5,ML,3.03,3.23
198408080349,1984,8,8,03,49,18,130.2,-23.2,0.0,3.2,ML,BMR,1,3.2,ML,2.7,3.0
198408080357,1984,8,8,03,57,7,130.15,-23.2,,3.8,ML,BMR,0,3.8,ML,3.31,3.45
198408080619,1984,8,8,06,19,33,149.25,-34.6,12.0,2.7,ML,CAN,1,2.7,ML,2.68,2.98
198408081524,1984,8,8,15,24,58,119.34,-19.61,10.0,3.0,ML,MGO,0,3.0,ML,2.94,3.17
198408082016,1984,8,8,20,16,19,149.2,-34.79,16.0,3.5,ML,CAN,1,3.5,ML,3.47,3.56
198408090630,1984,8,9,06,30,13,149.129,-34.797,15.6,4.3,ML,MEL,0,4.3,ML,4.29,4.23
198408090636,1984,8,9,06,36,29,149.15,-34.82,,3.3,ML,CAN,1,3.3,ML,3.28,3.42
198408090638,1984,8,9,06,38,12,149.19,-34.83,,3.2,ML,CAN,1,3.2,ML,3.18,3.34
198408090641,1984,8,9,06,41,25,149.18,-34.82,,3.1,ML,CAN,1,3.1,ML,3.06,3.26
198408090644,1984,8,9,06,44,4,149.18,-34.81,,3.1,ML,CAN,1,3.1,ML,3.06,3.26
198408090653,1984,8,9,06,53,13,149.14,-34.82,,2.6,ML,CAN,1,2.6,ML,2.58,2.91
198408090705,1984,8,9,07,05,1,149.17,-34.83,,2.8,ML,CAN,1,2.8,ML,2.78,3.05
198408090747,1984,8,9,07,47,10,149.19,-34.83,15.0,3.2,ML,CAN,1,3.2,ML,3.18,3.35
198408090837,1984,8,9,08,37,34,149.2,-34.81,,3.2,ML,CAN,1,3.2,ML,3.16,3.33
198408091001,1984,8,9,10,01,21,149.19,-34.82,14.0,3.9,ML,CAN,1,3.9,ML,3.87,3.88
198408091033,1984,8,9,10,33,38,149.19,-34.83,16.0,3.8,ML,CAN,1,3.8,ML,3.78,3.81
198408091037,1984,8,9,10,37,17,149.12,-34.81,10.0,3.3,ML,CAN,1,3.3,ML,3.25,3.4
198408091102,1984,8,9,11,02,22,149.24,-34.84,,2.8,ML,CAN,1,2.8,ML,2.77,3.05
198408091114,1984,8,9,11,14,4,149.19,-34.79,,2.8,ML,CAN,1,2.8,ML,2.77,3.04
198408091143,1984,8,9,11,43,49,149.18,-34.8,16.0,3.0,ML,CAN,1,3.0,ML,2.97,3.19
198408091152,1984,8,9,11,52,21,149.19,-34.8,16.0,2.9,ML,CAN,1,2.9,ML,2.86,3.11
198408091401,1984,8,9,14,01,27,149.19,-34.82,14.0,3.8,ML,CAN,1,3.8,ML,3.77,3.8
198408091522,1984,8,9,15,22,46,149.17,-34.8,14.0,3.3,ML,CAN,1,3.3,ML,3.27,3.41
198408091535,1984,8,9,15,35,55,149.2,-34.83,15.0,3.2,ML,CAN,1,3.2,ML,3.18,3.35
198408100128,1984,8,10,01,28,34,149.18,-34.82,0.0,3.2,ML,CAN,1,3.2,ML,3.16,3.33
198408100129,1984,8,10,01,29,55,149.19,-34.82,0.0,3.7,ML,CAN,1,3.7,ML,3.67,3.72
198408100146,1984,8,10,01,46,16,149.22,-34.81,0.0,3.2,ML,CAN,1,3.2,ML,3.15,3.32
198408101348,1984,8,10,13,48,13,117.3,-33.98,5.0,2.6,ML,MGO,0,2.6,ML,2.59,2.92
198408111706,1984,8,11,17,06,21,150.51,-34.51,17.0,2.5,ML,CAN,0,2.5,ML,2.48,2.85
198408111827,1984,8,11,18,27,13,149.23,-34.82,0.0,2.6,ML,CAN,1,2.6,ML,2.56,2.9
198408120128,1984,8,12,01,28,39,149.19,-34.83,16.0,3.0,ML,CAN,1,3.0,ML,2.98,3.2
198408120230,1984,8,12,02,30,6,149.18,-34.81,17.0,2.5,ML,CAN,1,2.5,ML,2.47,2.84
198408121110,1984,8,12,11,10,23,149.17,-34.8,0.0,3.0,ML,CAN,1,3.0,ML,2.96,3.18
198408121256,1984,8,12,12,56,17,149.19,-34.81,15.0,3.3,ML,CAN,1,3.3,ML,3.26,3.4
198408122218,1984,8,12,22,18,48,149.15,-34.79,0.0,2.5,ML,CAN,1,2.5,ML,2.46,2.83
198408130331,1984,8,13,03,31,55,149.17,-34.81,0.0,3.4,ML,CAN,1,3.4,ML,3.37,3.49
198408130422,1984,8,13,04,22,10,149.17,-34.82,8.0,2.9,ML,CAN,1,2.9,ML,2.86,3.11
198408132237,1984,8,13,22,37,20,130.1,-23.15,,3.3,ML,BMR,1,3.3,ML,2.83,3.09
198408132239,1984,8,13,22,39,18,130.2,-23.2,,3.1,ML,BMR,1,3.1,ML,2.6,2.93
198408160944,1984,8,16,09,44,20,149.19,-34.8,0.0,2.6,ML,CAN,1,2.6,ML,2.55,2.89
198408171945,1984,8,17,19,45,59,149.19,-34.83,0.0,2.8,ML,CAN,1,2.8,ML,2.77,3.05
198408181407,1984,8,18,14,07,52,126.454,-21.944,19.0,3.2,ML,ISC,1,3.2,ML,2.5,2.86
198408192011,1984,8,19,20,11,39,117.28,-33.34,10.0,2.6,ML,MGO,0,2.6,ML,2.55,2.89
198408192036,1984,8,19,20,36,3,126.488,-22.025,10.0,3.0,ML,ISC,1,3.0,ML,2.39,2.78
198408200110,1984,8,20,01,10,51,117.11,-30.74,10.0,2.7,ML,MGO,1,2.7,ML,2.68,2.98
198408200323,1984,8,20,03,23,43,145.45,-40.85,,2.5,ML,TAU,0,2.5,ML,2.44,2.81
198408211345,1984,8,21,13,45,49,138.669,-30.484,30.26,3.0,ML,ADE,0,3.0,ML,3.0,3.21
198408260718,1984,8,26,07,18,47,142.516,-39.247,16.84,2.5,ML,MEL,1,2.5,ML,2.36,2.76
198408260723,1984,8,26,07,23,46,142.389,-39.153,17.21,3.7,ML,MEL,0,3.7,ML,3.58,3.65
198408270618,1984,8,27,06,18,22,146.35,-42.93,,2.5,ML,TAU,0,2.5,ML,2.46,2.83
198409012255,1984,9,1,22,55,50,113.32,-27.14,10.0,3.0,ML,MGO,0,3.0,ML,2.29,2.72
198409080437,1984,9,8,04,37,55,130.1,-23.15,,3.3,ML,BMR,1,3.3,ML,2.83,3.09
198409080451,1984,9,8,04,51,0,130.2,-23.2,0.0,3.0,ML,BMR,1,3.0,ML,2.5,2.86
198409081516,1984,9,8,15,16,12,147.31,-33.74,,2.5,ML,CAN,1,2.5,ML,2.49,2.85
198409081853,1984,9,8,18,53,13,147.32,-33.74,18.0,2.9,ML,CAN,0,2.9,ML,2.89,3.13
198409090922,1984,9,9,09,22,17,117.1,-31.6,10.0,2.6,ML,MGO,0,2.6,ML,2.55,2.89
198409100154,1984,9,10,01,54,22,123.25,-20.09,10.0,3.3,ML,MGO,0,3.3,ML,2.83,3.09
198409100751,1984,9,10,07,51,18,123.55,-31.59,10.0,3.3,ML,MGO,0,3.3,ML,3.11,3.29
198409122102,1984,9,12,21,02,13,126.446,-22.016,33.0,4.4,ML,ISC,0,4.4,ML,3.79,3.81
198409131948,1984,9,13,19,48,22,111.31,-26.46,10.0,3.1,ML,MGO,0,3.1,ML,2.32,2.74
198409151002,1984,9,15,10,02,35,126.466,-21.955,10.0,3.7,ML,ISC,1,3.7,ML,3.0,3.21
198409151623,1984,9,15,16,23,44,130.86,-26.05,0.0,3.6,ML,BMR,0,3.6,ML,3.06,3.26
198409162129,1984,9,16,21,29,8,150.24,-36.42,17.0,3.0,ML,CAN,0,3.0,ML,2.97,3.19
198409181704,1984,9,18,17,04,54,149.2,-34.79,13.0,2.6,ML,CAN,1,2.6,ML,2.56,2.9
198409220052,1984,9,22,00,52,26,139.25,-30.153,1.1,2.6,ML,ADE,0,2.6,ML,2.6,2.93
198409220911,1984,9,22,09,11,31,149.17,-34.81,,3.0,ML,CAN,1,3.0,ML,2.97,3.19
198409222036,1984,9,22,20,36,30,127.07,-26.42,10.0,2.8,ML,MGO,0,2.8,ML,2.71,3.0
198409232102,1984,9,23,21,02,0,126.48,-21.91,10.0,3.2,ML,MGO,1,3.2,ML,2.51,2.86
198409271252,1984,9,27,12,52,35,147.19,-33.38,,2.9,ML,CAN,1,2.9,ML,2.86,3.11
198409281408,1984,9,28,14,08,37,136.627,-33.575,7.9,2.7,ML,ADE,0,2.7,ML,2.7,3.0
198409291755,1984,9,29,17,55,48,152.646,-22.925,0.0,2.7,ML,GSQ,0,2.7,ML,2.32,2.73
198409292137,1984,9,29,21,37,4,117.09,-30.68,10.0,2.7,ML,MGO,1,2.7,ML,2.6,2.92
198409292137,1984,9,29,21,37,20,117.09,-30.68,10.0,3.0,ML,MGO,1,3.0,ML,2.9,3.14
198409301819,1984,9,30,18,19,6,120.69,-28.3,10.0,3.2,ML,MGO,0,3.2,ML,2.93,3.16
198410011547,1984,10,1,15,47,44,126.83,-18.76,10.0,3.6,ML,MGO,0,3.6,ML,3.07,3.26
198410061158,1984,10,6,11,58,57,137.917,-29.974,6.28,2.6,ML,ADE,0,2.6,ML,2.6,2.93
198410110658,1984,10,11,06,58,50,148.63,-32.93,,2.8,ML,CAN,0,2.8,ML,2.78,3.05
198410140047,1984,10,14,00,47,3,137.492,-26.787,10.45,3.2,ML,ADE,0,3.2,ML,3.2,3.36
198410161357,1984,10,16,13,57,2,131.63,-10.35,10.0,3.3,ML,MGO,0,3.3,ML,3.03,3.24
198410200132,1984,10,20,01,32,51,145.909,-38.98,16.1,2.8,ML,MEL,1,2.8,ML,2.79,3.06
198410200516,1984,10,20,05,16,21,145.904,-38.97,16.73,4.3,ML,MEL,0,4.3,ML,4.28,4.22
198410200802,1984,10,20,08,02,10,145.905,-38.977,15.32,2.6,ML,MEL,1,2.6,ML,2.58,2.91
198410220004,1984,10,22,00,04,30,145.917,-38.948,14.62,3.5,ML,MEL,1,3.5,ML,3.49,3.58
198410271846,1984,10,27,18,46,24,114.3,-23.56,10.0,3.0,ML,MGO,0,3.0,ML,2.9,3.14
198410300629,1984,10,30,06,29,48,151.965,-26.313,6.49,4.2,ML,BRS,0,4.2,ML,4.19,4.14
198411010154,1984,11,1,01,54,1,149.16,-34.79,16.0,3.5,ML,CAN,1,3.5,ML,3.48,3.57
198411010249,1984,11,1,02,49,4,149.18,-34.8,13.0,3.2,ML,CAN,1,3.2,ML,3.17,3.34
198411010440,1984,11,1,04,40,20,149.19,-34.8,,3.0,ML,CAN,1,3.0,ML,2.96,3.18
198411010443,1984,11,1,04,43,10,149.18,-34.8,0.0,2.7,ML,CAN,1,2.7,ML,2.66,2.97
198411030524,1984,11,3,05,24,18,149.21,-34.81,0.0,2.8,ML,CAN,1,2.8,ML,2.75,3.03
198411040950,1984,11,4,09,50,6,149.5,-31.8,,2.9,ML,CAN,0,2.9,ML,2.76,3.04
198411041424,1984,11,4,14,24,45,149.107,-34.797,13.77,3.5,ML,MEL,0,3.5,ML,3.46,3.56
198411041629,1984,11,4,16,29,24,149.17,-34.79,13.0,2.9,ML,CAN,1,2.9,ML,2.87,3.12
198411041709,1984,11,4,17,09,47,149.18,-34.79,13.0,2.5,ML,CAN,1,2.5,ML,2.47,2.84
198411042201,1984,11,4,22,01,35,149.17,-34.79,9.0,2.7,ML,CAN,1,2.7,ML,2.67,2.97
198411051943,1984,11,5,19,43,13,148.82,-42.3,,2.5,ML,TAU,0,2.5,ML,2.49,2.85
198411060818,1984,11,6,08,18,29,149.21,-34.79,9.0,3.1,ML,CAN,1,3.1,ML,3.06,3.25
198411071819,1984,11,7,18,19,56,149.12,-34.775,13.57,3.7,ML,MEL,0,3.7,ML,3.68,3.73
198411110005,1984,11,11,00,05,10,149.19,-34.78,,2.5,ML,CAN,1,2.5,ML,2.47,2.84
198411110007,1984,11,11,00,07,27,149.19,-34.8,15.0,3.3,ML,CAN,1,3.3,ML,3.26,3.41
198411110029,1984,11,11,00,29,24,149.17,-34.78,8.0,2.5,ML,CAN,1,2.5,ML,2.47,2.84
198411110651,1984,11,11,06,51,28,149.19,-34.78,,2.5,ML,CAN,1,2.5,ML,2.47,2.84
198411182119,1984,11,18,21,19,27,122.89,-17.67,37.0,3.4,ML,MGO,0,3.4,ML,2.76,3.04
198411210209,1984,11,21,02,09,31,149.16,-34.81,9.0,2.7,ML,CAN,1,2.7,ML,2.67,2.98
198411210428,1984,11,21,04,28,8,112.39,-21.39,33.0,3.3,ML,MGO,0,3.3,ML,2.78,3.05
198411242248,1984,11,24,22,48,1,150.703,-24.698,30.0,3.7,ML,GSQ,0,3.7,ML,3.67,3.72
198411242250,1984,11,24,22,50,19,150.665,-24.569,18.0,3.5,ML,GSQ,1,3.5,ML,3.42,3.53
198411260449,1984,11,26,04,49,2,149.25,-34.81,20.0,2.5,ML,CAN,1,2.5,ML,2.48,2.84
198411262155,1984,11,26,21,55,41,149.19,-34.81,15.0,2.6,ML,CAN,1,2.6,ML,2.56,2.9
198411270632,1984,11,27,06,32,44,139.22,-31.215,19.3,3.1,ML,ADE,0,3.1,ML,3.1,3.28
198411281724,1984,11,28,17,24,7,149.18,-34.78,15.0,3.2,ML,CAN,1,3.2,ML,3.18,3.34
198411292333,1984,11,29,23,33,38,108.324,-21.961,37.0,4.6,ML,ISC,0,4.6,ML,3.71,3.75
198412041317,1984,12,4,13,17,54,149.148,-34.782,3.13,2.8,ML,MEL,0,2.8,ML,2.76,3.04
198412041318,1984,12,4,13,18,56,149.18,-34.75,0.0,3.0,ML,CAN,1,3.0,ML,2.97,3.19
198412060102,1984,12,6,01,02,43,149.18,-34.77,15.0,2.9,ML,CAN,1,2.9,ML,2.88,3.12
198412060117,1984,12,6,01,17,37,114.34,-29.43,10.0,2.5,ML,MGO,0,2.5,ML,2.05,2.56
198412071600,1984,12,7,16,00,23,123.25,-18.63,10.0,3.2,ML,MGO,0,3.2,ML,2.58,2.91
198412080535,1984,12,8,05,35,11,148.6,-36.37,21.0,2.7,ML,CAN,0,2.7,ML,2.71,3.0
198412131648,1984,12,13,16,48,13,124.91,-26.25,10.0,3.2,ML,MGO,0,3.2,ML,3.1,3.28
198412151050,1984,12,15,10,50,32,129.46,-23.55,10.0,3.0,ML,MGO,0,3.0,ML,2.4,2.79
198412181513,1984,12,18,15,13,52,149.24,-34.81,18.0,2.8,ML,CAN,1,2.8,ML,2.77,3.05
198412222259,1984,12,22,22,59,3,124.32,-27.7,10.0,2.7,ML,MGO,0,2.7,ML,2.43,2.81
198412282148,1984,12,28,21,48,51,125.81,-19.27,10.0,3.5,ML,MGO,0,3.5,ML,2.86,3.11
198412282153,1984,12,28,21,53,5,114.59,-23.78,10.0,3.2,ML,MGO,0,3.2,ML,3.09,3.28
198412300413,1984,12,30,04,13,43,138.218,-30.994,14.7,2.8,ML,ADE,0,2.8,ML,2.8,3.07
198501020920,1985,1,2,09,20,33,150.764,-30.039,0.0,2.5,ML,GSQ,0,2.5,ML,2.54,2.88
198501060605,1985,1,6,06,05,16,132.0,-26.2,1.0,3.0,ML,BMR,1,3.0,ML,2.54,2.88
198501081027,1985,1,8,10,27,6,120.97,-16.236,33.0,4.5,mb,ISC,1,4.5,mb,4.5,4.23
198501100937,1985,1,10,09,37,15,147.14,-34.08,,2.5,ML,CAN,0,2.5,ML,2.49,2.85
198501101600,1985,1,10,16,00,33,155.828,-25.513,9.98,2.5,ML,BRS,0,2.5,ML,2.5,2.86
198501110031,1985,1,11,00,31,5,148.57,-34.3,15.0,2.6,ML,CAN,0,2.6,ML,2.6,2.92
198501141927,1985,1,14,19,27,36,114.73,-22.18,10.0,2.5,ML,MGO,0,2.5,ML,2.44,2.81
198501191502,1985,1,19,15,02,4,145.957,-38.815,12.82,3.2,ML,MEL,0,3.2,ML,3.2,3.36
198501270403,1985,1,27,04,03,46,152.292,-24.507,8.3,3.1,ML,GSQ,0,3.1,ML,3.05,3.25
198501302041,1985,1,30,20,41,29,140.94,-26.583,0.0,3.1,ML,BMR,0,3.1,ML,2.56,2.89
198502041154,1985,2,4,11,54,34,150.72,-24.718,10.1,2.5,ML,GSQ,0,2.5,ML,2.45,2.82
198502042051,1985,2,4,20,51,59,148.416,-35.883,12.0,2.9,ML,CAN,0,2.9,ML,2.88,3.12
198502080823,1985,2,8,08,23,41,153.623,-25.119,16.6,3.8,ML,GSQ,0,3.8,ML,3.7,3.74
198502091705,1985,2,9,17,05,26,117.16,-30.73,10.0,3.0,ML,MGO,1,3.0,ML,2.89,3.13
198502101559,1985,2,10,15,59,6,129.91,-25.31,0.0,3.7,ML,BMR,0,3.7,ML,3.17,3.34
198502130801,1985,2,13,08,01,22,150.204,-33.448,14.58,4.3,ML,MEL,0,4.3,ML,4.28,4.21
198502130815,1985,2,13,08,15,2,150.15,-33.48,18.0,2.9,ML,CAN,1,2.9,ML,2.87,3.12
198502131159,1985,2,13,11,59,44,150.14,-33.38,12.0,3.2,ML,CAN,1,3.2,ML,3.18,3.34
198502132121,1985,2,13,21,21,18,130.68,-20.17,0.0,3.8,ML,BMR,0,3.8,ML,3.25,3.4
198502162250,1985,2,16,22,50,26,150.1,-33.38,11.0,2.6,ML,CAN,1,2.6,ML,2.58,2.91
198502210917,1985,2,21,09,17,1,149.16,-34.8,,2.6,ML,CAN,0,2.6,ML,2.58,2.91
198502251443,1985,2,25,14,43,24,149.17,-34.78,0.0,2.6,ML,CAN,0,2.6,ML,2.57,2.9
198502251601,1985,2,25,16,01,34,149.22,-34.75,12.0,2.5,ML,CAN,0,2.5,ML,2.47,2.84
198502252040,1985,2,25,20,40,9,117.42,-18.87,37.0,3.2,ML,MGO,0,3.2,ML,2.7,3.0
198502270149,1985,2,27,01,49,7,134.516,-33.394,0.0,2.7,ML,ADE,0,2.7,ML,2.7,3.0
198502280911,1985,2,28,09,11,7,117.16,-30.7,10.0,2.5,ML,MGO,1,2.5,ML,2.4,2.79
198503030028,1985,3,3,00,28,25,117.73,-33.4,6.0,2.5,ML,MGO,0,2.5,ML,2.51,2.86
198503031104,1985,3,3,11,04,11,126.59,-18.27,10.0,3.5,ML,MGO,0,3.5,ML,3.01,3.22
198503060421,1985,3,6,04,21,35,149.22,-34.76,17.0,2.9,ML,CAN,0,2.9,ML,2.87,3.12
198503091214,1985,3,9,12,14,18,149.17,-34.78,8.0,3.1,ML,CAN,0,3.1,ML,3.07,3.26
198503101311,1985,3,10,13,11,26,149.21,-34.77,15.0,2.8,ML,CAN,0,2.8,ML,2.78,3.05
198503122345,1985,3,12,23,45,29,117.16,-30.69,10.0,2.5,ML,MGO,1,2.5,ML,2.41,2.79
198503130613,1985,3,13,06,13,17,121.54,-36.61,19.0,3.7,ML,MGO,0,3.7,ML,2.96,3.19
198503132152,1985,3,13,21,52,23,121.678,-15.427,33.0,5.3,ML,ISC,0,5.3,ML,4.51,4.41
198503170403,1985,3,17,04,03,30,110.85,-31.69,37.0,3.5,ML,MGO,0,3.5,ML,2.77,3.05
198503200833,1985,3,20,08,33,14,111.58,-26.95,10.0,3.2,ML,MGO,0,3.2,ML,2.36,2.76
198503201347,1985,3,20,13,47,42,117.06,-30.81,10.0,3.0,ML,MGO,1,3.0,ML,2.95,3.17
198503220023,1985,3,22,00,23,44,125.57,-22.84,10.0,4.0,ML,MGO,0,4.0,ML,3.44,3.54
198503240316,1985,3,24,03,16,34,149.19,-34.77,14.0,3.0,ML,CAN,0,3.0,ML,2.98,3.19
198503241854,1985,3,24,18,54,42,149.2,-34.77,16.0,2.8,ML,CAN,1,2.8,ML,2.78,3.05
198503250836,1985,3,25,08,36,2,148.3,-35.71,20.0,2.5,ML,CAN,0,2.5,ML,2.47,2.83
198503252327,1985,3,25,23,27,21,145.15,-41.15,,2.6,ML,TAU,0,2.6,ML,2.57,2.9
198503282240,1985,3,28,22,40,22,112.96,-24.15,37.0,3.1,ML,MGO,0,3.1,ML,2.71,3.0
198504010448,1985,4,1,04,48,55,113.96,-24.5,10.0,3.0,ML,MGO,0,3.0,ML,2.7,2.99
198504012058,1985,4,1,20,58,24,126.45,-22.1,10.0,3.0,ML,MGO,0,3.0,ML,2.37,2.77
198504030150,1985,4,3,01,50,27,132.455,-23.016,9.0,4.8,ML,ISC,0,4.8,ML,4.72,4.59
198504050815,1985,4,5,08,15,57,149.18,-34.77,14.0,3.2,ML,CAN,0,3.2,ML,3.18,3.34
198504051328,1985,4,5,13,28,59,149.22,-34.79,10.0,2.5,ML,CAN,1,2.5,ML,2.46,2.83
198504071015,1985,4,7,10,15,15,149.16,-34.23,12.0,2.8,ML,CAN,0,2.8,ML,2.79,3.06
198504090718,1985,4,9,07,18,4,120.52,-20.49,10.0,3.0,ML,MGO,0,3.0,ML,3.02,3.23
198504091152,1985,4,9,11,52,59,119.86,-21.57,10.0,3.0,ML,MGO,0,3.0,ML,2.39,2.78
198504111823,1985,4,11,18,23,4,139.497,-34.741,15.69,2.9,ML,ADE,0,2.9,ML,2.9,3.14
198504120318,1985,4,12,03,18,27,130.14,-14.75,10.0,4.0,ML,AUST,0,4.0,ML,3.96,3.95
198504162215,1985,4,16,22,15,5,138.112,-31.37,8.34,2.6,ML,ADE,0,2.6,ML,2.6,2.93
198504211456,1985,4,21,14,56,59,121.897,-19.965,10.0,3.8,ML,ISC,0,3.8,ML,3.56,3.63
198504240112,1985,4,24,01,12,43,148.35,-34.38,14.0,3.0,ML,CAN,0,3.0,ML,2.99,3.2
198504241538,1985,4,24,15,38,43,114.06,-21.73,10.0,3.4,ML,MGO,0,3.4,ML,3.32,3.45
198504241925,1985,4,24,19,25,48,148.43,-34.41,18.0,2.5,ML,CAN,0,2.5,ML,2.48,2.84
198504242304,1985,4,24,23,04,37,116.69,-31.99,10.0,2.5,ML,MGO,0,2.5,ML,2.49,2.85
198504260841,1985,4,26,08,41,27,147.38,-33.97,16.0,2.8,ML,CAN,0,2.8,ML,2.8,3.07
198504270415,1985,4,27,04,15,26,148.91,-34.29,12.0,2.8,ML,CAN,0,2.8,ML,2.8,3.07
198504281551,1985,4,28,15,51,48,113.77,-22.05,10.0,2.5,ML,MGO,0,2.5,ML,2.36,2.76
198505051650,1985,5,5,16,50,25,116.63,-25.96,10.0,4.0,ML,MGO,0,4.0,ML,3.92,3.92
198505060602,1985,5,6,06,02,23,150.24,-34.55,25.0,2.6,ML,CAN,0,2.6,ML,2.59,2.92
198505061505,1985,5,6,15,05,59,151.21,-34.81,16.0,2.5,ML,CAN,0,2.5,ML,2.47,2.83
198505061621,1985,5,6,16,21,35,122.416,-12.312,33.0,4.3,mb,ISC,0,4.3,mb,4.3,4.14
198505071004,1985,5,7,10,04,48,118.88,-18.95,10.0,4.2,ML,MGO,0,4.2,ML,3.89,3.89
198505071310,1985,5,7,13,10,54,148.33,-35.75,15.0,2.6,ML,CAN,0,2.6,ML,2.57,2.91
198505071657,1985,5,7,16,57,57,121.39,-16.24,37.0,3.8,ML,MGO,1,3.8,ML,3.07,3.26
198505100025,1985,5,10,00,25,44,150.13,-33.63,0.0,3.0,ML,BMR,1,3.0,ML,2.98,3.2
198505101802,1985,5,10,18,02,13,148.63,-36.38,18.0,2.8,ML,CAN,0,2.8,ML,2.79,3.06
198505120055,1985,5,12,00,55,0,149.24,-34.86,16.0,2.8,ML,CAN,0,2.8,ML,2.79,3.06
198505200128,1985,5,20,01,28,29,150.59,-36.76,0.0,3.2,ML,CAN,0,3.2,ML,3.15,3.32
198505202258,1985,5,20,22,58,59,120.86,-18.41,10.0,3.8,ML,MGO,0,3.8,ML,3.43,3.53
198505231114,1985,5,23,11,14,2,144.587,-36.937,6.8,2.7,ML,MEL,0,2.7,ML,2.67,2.98
198505260458,1985,5,26,04,58,2,149.35,-34.94,9.0,3.0,ML,CAN,0,3.0,ML,2.98,3.19
198505261243,1985,5,26,12,43,11,118.58,-20.35,10.0,3.0,ML,MGO,0,3.0,ML,2.97,3.19
198505280400,1985,5,28,04,00,12,139.372,-31.792,6.83,3.6,ML,ADE,0,3.6,ML,3.6,3.66
198505291749,1985,5,29,17,49,29,146.01,-38.334,13.3,3.2,ML,MEL,0,3.2,ML,3.16,3.33
198506012353,1985,6,1,23,53,19,130.53,-27.02,10.0,3.0,ML,MGO,0,3.0,ML,2.39,2.78
198506021656,1985,6,2,16,56,4,136.946,-33.012,17.0,2.6,ML,ADE,0,2.6,ML,2.6,2.93
198506031234,1985,6,3,12,34,8,135.0871,-12.0178,33.0,3.9,mb,ISC,0,3.9,mb,3.9,3.5
198506050341,1985,6,5,03,41,29,122.43,-32.65,10.0,3.2,ML,MGO,0,3.2,ML,2.99,3.2
198506052107,1985,6,5,21,07,12,149.372,-27.979,3.0,3.9,ML,GSQ,0,3.9,ML,3.63,3.69
198506071755,1985,6,7,17,55,36,148.812,-27.714,0.0,2.8,MD,GSQ,1,2.8,MD,2.49,2.85
198506101500,1985,6,10,15,00,29,113.435,-22.398,33.0,4.1,ML,ISC,0,4.1,ML,3.95,3.95
198506110501,1985,6,11,05,01,50,143.397,-36.137,2.58,2.5,ML,MEL,0,2.5,ML,2.51,2.86
198506120734,1985,6,12,07,34,14,137.778,-32.68,0.0,2.5,ML,ADE,0,2.5,ML,2.5,2.86
198506182256,1985,6,18,22,56,14,145.86,-37.553,15.27,3.1,ML,MEL,0,3.1,ML,3.06,3.26
198506252155,1985,6,25,21,55,37,142.284,-36.982,13.79,3.4,ML,MEL,0,3.4,ML,3.36,3.48
198506302321,1985,6,30,23,21,45,131.9,-25.56,10.0,3.2,ML,MGO,1,3.2,ML,2.92,3.15
198507010039,1985,7,1,00,39,43,138.339,-31.981,10.6,3.3,ML,ADE,0,3.3,ML,3.31,3.44
198507022345,1985,7,2,23,45,10,125.3,-27.7,10.0,3.5,ML,MGO,0,3.5,ML,3.35,3.47
