SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Newcastle,NEW,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1346.525,1336.755,1281.012,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,61.78,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
North Sydney Basin,NSB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1367.347,1357.427,1300.821,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,63.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
North West Shelf,NWS,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2302.010,2891.311,1814.850,0.9395,0.9853,0.8937,0.9395,0.0458,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,91.65,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Officer Basin,OFB,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1290.564,1495.151,1088.065,0.982,1.0251,0.9389,0.982,0.0431,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,79.955,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Ord,ORD,area,1.0,1.0,1.0014,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,442.8270,443.6530,401.8204,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,48.195,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway Basin East,OBE,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,75.19733,40.03231,116.0073,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.56,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway Basin West,OBW,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1421.690,1776.042,1109.586,1.0778,1.1359,1.0197,1.0778,0.0581,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,128.14,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway Ranges,OTR,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,220.5205,155.5512,281.7244,1.0778,1.1359,1.0197,1.0778,0.0581,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,134.56,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway Shelf,OTS,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,848.1694,1028.788,675.9522,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.96,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Outer North West Shelf,ONS,area,7.0,1.0,1.0749,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1653.689,2695.922,980.5674,0.9818,1.0687,0.8949,0.9818,0.0869,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,105.65,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Ovens Valley Graben,OVG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,156.4596,71.94170,279.4572,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,113.15,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Perth Basin,PTB,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,371.4562,349.4051,387.2477,0.9395,0.9853,0.8937,0.9395,0.0458,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,88.68,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Pilbara,PIL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,2199.381,2712.907,1748.099,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,105.96,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Pine Creek,PNC,area,1.0,1.0,0.9998,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,548.7601,568.8011,488.7001,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,45.12,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Port Phillip,PPL,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,356.9544,382.7681,307.2753,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.56,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Renmark,REN,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1895.636,1911.665,1785.755,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,118.35,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Richmond,RMD,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,109.5559,80.30308,139.7909,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,71.11,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Shark Bay,SKB,area,6.0,1.0,0.9998,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2496.547,3148.416,1961.648,0.9395,0.9853,0.8937,0.9395,0.0458,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,99.255,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern New England,SNE,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,568.6909,445.6651,699.0618,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,60.295,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Stawell,SWL,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,514.1987,514.1987,514.1987,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,130.38,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Strzelecki Ranges,SZR,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1493.545,1914.633,1143.492,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.99,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Surat,SRT,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,3597.551,3742.363,3301.145,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,58.82,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Sydney Coast,SYC,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.7,7.5,7.9,2521.007,2704.508,2278.745,1.2222,1.2607,1.1837,0.9818,0.0869,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,61.78,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Tabberabbera,TAB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,400.9721,325.9593,480.5238,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,126.11,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Tamworth Terrane,TAM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2843.454,3019.045,2588.807,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,59.0,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Thomson,TOM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1244.855,1224.774,1190.838,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Timor Sea,TRS,area,6.0,1.0,1.3822,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,796.5381,826.2584,698.0789,0.9395,0.9853,0.8937,0.9395,0.0458,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,50.92,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Venus Bay,VNB,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,205.3480,192.4020,213.5114,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.99,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Warburton,WAR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1524.136,1825.054,1253.252,0.982,1.0251,0.9389,0.982,0.0431,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,97.85,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
West Sydney Basin,WSB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2808.107,3055.751,2512.624,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,63.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
West Tasmania,WTA,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,6342.905,7409.155,5355.714,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,138.87,15.0,Non_cratonic,Non_cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Port,WNP,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,267.4984,278.5956,235.4397,1.0778,1.1359,1.0197,1.0778,0.0581,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.99,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Wimmera,WIM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,352.8567,211.1653,531.3416,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,129.51,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Wiso Basin,WSO,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,376.9768,364.0783,382.5546,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,35.345,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yilgarn,YIL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,2795.785,3525.180,2189.935,0.9982,1.0464,0.95,0.9982,0.0482,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,87.83,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Young,YNG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,9403.709,11108.61,7895.217,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,74.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Peterborough,PBG,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,8920.148,10620.73,7416.940,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.08,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eromanga,EMG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1164.831,972.4389,1359.295,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,74.91,18.542,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Cooper,CPR,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,4323.882,4788.205,3819.702,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,97.88,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Mt Buffalo,MBF,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,531.2931,435.7460,631.0807,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Kalgoorlie,KAL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,1444.310,1784.264,1149.642,0.9982,1.0464,0.95,0.9982,0.0482,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.536,-999,-999,-999,88.61,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yilgarn Extra,YGE,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,121.6565,110.3410,131.5336,0.9982,1.0464,0.95,0.9982,0.0482,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.536,-999,-999,-999,88.77,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eyre Peninsula,EYP,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,239.1665,243.1306,218.4623,0.9982,1.0464,0.95,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.67,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Flinders Ranges,FLR,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,18758.36,23111.79,15153.14,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.08,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Spencer Gulf,SPG,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,2921.939,3192.643,2593.152,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,116.72,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Stuart Shelf,STS,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,807.6161,719.4077,888.5743,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,97.88,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Whyalla,WHY,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,6113.083,7113.650,5177.116,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.67,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gawler,GAW,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,536.0130,536.0130,536.0130,0.9982,1.0464,0.95,1.2424,0.0412,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,98.1,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Broken Hill,BKH,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2935.478,3136.087,2645.934,1.2424,1.2836,1.2012,1.2424,0.0412,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,99.585,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yunta,YUN,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,884.0103,805.7801,955.5499,1.2424,1.2836,1.2012,1.2424,0.0412,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,101.99,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Central New England,CNE,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1421.727,1369.868,1377.179,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,56.62,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northern New England,NNE,area,4.0,1.0,0.999,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1381.458,1264.509,1372.020,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,51.37,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gayndah,GDH,area,4.0,1.0,0.9998,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1308.904,1245.753,1277.024,1.2222,1.2607,1.1837,1.2222,0.0385,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,52.42,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
New England Coast,NEC,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.7,7.5,7.9,204.2408,150.0827,228.2683,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,60.19,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Maryborough,MBG,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,8.0,7.8,8.2,163.1188,198.1934,131.5763,0.9818,1.0687,0.8949,0.9818,0.0869,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,53.36,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Seamound,SEA,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,8.0,7.8,8.2,16.90120,17.75480,13.21327,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,58.55,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Mt Buller,MBL,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,597.8925,507.7031,690.4613,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yea,YEA,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,354.2449,275.1604,439.3321,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yarrawonga,YAR,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,441.4328,345.9369,542.6301,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Shepparton,SPT,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,506.7401,439.2789,572.9135,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eildon,ELD,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1078.902,1026.848,1052.623,1.2222,1.2607,1.1837,1.2222,0.0385,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,129.63,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,29.74009,49.77159,17.31223,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,115.25,15.341,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern Extended Margin,SEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,545.6439,732.7307,398.2291,0.9818,1.0687,0.8949,0.9818,0.0869,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,99.42,18.503,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Extended Margin,SEEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,324.8797,368.0238,273.0182,0.9818,1.0687,0.8949,0.9818,0.0869,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,132.77,62.781,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,31.12836,52.09494,18.12036,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,134.02,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Oceanic Buffer,EOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,41.80710,74.60969,22.95957,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,68.65,36.731,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,23.30221,36.08532,14.32472,0.6497,0.7724,0.527,0.6497,0.1227,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,89.0,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
